,Entry_Date,Symbol,Entry_Price,Quantity,CostBasis,Exit_Date,Exit_Price,Net_Proceeds,Cap_Total
141,2018-06-18,EOG,95.9824,3877.0,372123.7648,2018-06-20,100.181,388401.73699999996,979124.5700089007
145,2018-06-18,NKE,72.0716,5163.0,372105.6708,2018-06-21,70.7874,365475.3462,917534.826680612
148,2018-06-18,XOM,63.0826,5899.0,372124.2574,2018-06-22,63.8519,376662.3581,930657.5392084818
142,2018-06-19,BX,26.746,14366.0,384233.03599999996,2018-06-20,26.9025,386481.315,979124.5700089007
136,2018-06-19,ORCL,42.5371,9033.0,384237.6243,2018-06-19,42.9353,387834.5649,975791.7053962187
143,2018-06-20,BX,26.9446,14485.0,390292.531,2018-06-20,26.9025,389682.7125,979124.5700089007
158,2018-06-21,ORCL,40.0679,9774.0,391623.6546,2018-06-26,41.2099,402785.5626,897116.4609873011
147,2018-06-21,WMB,20.8472,18786.0,391635.4992,2018-06-21,20.9012,392649.9432,917534.826680612
153,2018-06-22,AMD,15.78,23258.0,367011.24,2018-06-22,15.8,367476.4,930657.5392084818
150,2018-06-22,BX,26.7783,13705.0,366996.60150000005,2018-06-22,26.7382,366447.03099999996,930657.5392084818
152,2018-06-22,OKE,50.9717,7200.0,366996.24,2018-06-22,50.8098,365830.56,930657.5392084818
159,2018-06-22,ORCL,40.0867,9155.0,366993.7385,2018-06-26,41.2099,377276.6345,897116.4609873011
160,2018-06-25,ORCL,40.4324,9207.0,372261.1068,2018-06-26,41.2099,379419.54929999996,897116.4609873011
161,2018-06-25,PRU,77.2649,4818.0,372262.2882,2018-06-26,76.7098,369587.8164,897116.4609873011
187,2018-06-26,CVX,100.667,3572.0,359582.52400000003,2018-07-02,101.663,363140.236,926923.9598967959
186,2018-06-26,KMI,13.3347,26970.0,359636.859,2018-07-02,13.3445,359901.165,926923.9598967959
163,2018-06-26,ORCL,41.2574,8717.0,359640.7558,2018-06-26,41.2099,359226.6983,897116.4609873011
162,2018-06-26,SBUX,46.1083,7799.0,359598.6317,2018-06-26,45.9876,358657.2924,897116.4609873011
172,2018-06-28,AMZN,83.627,4114.0,344041.478,2018-06-28,85.0725,349988.265,884056.1337084156
202,2018-06-28,CMCSA,29.4192,11694.0,344028.1248,2018-07-05,30.2127,353307.3138,938101.8592941756
204,2018-06-28,FTNT,12.312,27944.0,344046.528,2018-07-05,12.866,359527.504,938101.8592941756
189,2018-06-28,MA,188.865,1821.0,343923.16500000004,2018-07-02,192.963,351385.62299999996,926923.9598967959
191,2018-06-28,MSFT,92.5346,3718.0,344043.6428,2018-07-02,95.0375,353349.425,926923.9598967959
201,2018-06-28,ORCL,40.375,8521.0,344035.375,2018-07-05,42.138,359057.898,938101.8592941756
203,2018-06-28,SNPS,84.48,4072.0,344002.56,2018-07-05,87.17,354956.24,938101.8592941756
194,2018-06-29,MSFT,94.007,3761.0,353560.327,2018-07-02,95.0375,357436.0375,926923.9598967959
216,2018-07-02,CMCSA,29.5914,12078.0,357404.9292,2018-07-09,30.6133,369747.4374,986907.6983024238
218,2018-07-05,BAC,25.2537,14541.0,367214.05169999995,2018-07-09,26.2484,381677.9844,986907.6983024238
214,2018-07-05,BX,28.1594,13040.0,367198.576,2018-07-06,29.1952,380705.408,960385.5424683078
208,2018-07-05,CBOE,96.1044,3821.0,367214.9124,2018-07-05,96.3622,368199.9662,938101.8592941756
217,2018-07-05,JPM,91.5066,4013.0,367215.9858,2018-07-09,94.2633,378278.6229,986907.6983024238
221,2018-07-05,PRU,76.3486,4809.0,367160.41740000003,2018-07-10,78.0789,375481.4301,960797.3114178538
226,2018-07-09,WMB,20.9398,18345.0,384140.63100000005,2018-07-11,20.7499,380656.9155,947798.5317800634
233,2018-07-10,COF,89.8353,4394.0,394736.3082,2018-07-12,88.4419,388613.7086,940877.3989138382
247,2018-07-10,MSFT,96.9256,4072.0,394681.0432,2018-07-16,99.7038,405993.8736,977681.0586989126
227,2018-07-10,WMB,20.8704,18914.0,394742.7456,2018-07-11,20.7499,392463.6086,947798.5317800634
257,2018-07-11,BAC,25.9038,14836.0,384308.7768,2018-07-17,27.1147,402273.68919999996,993927.383070264
256,2018-07-11,JPM,93.4145,4114.0,384307.253,2018-07-17,97.1016,399475.98240000004,993927.383070264
231,2018-07-11,WMB,20.6833,18581.0,384316.3973,2018-07-11,20.7499,385553.8919,947798.5317800634
265,2018-07-12,GOOGL,58.743,6453.0,379068.579,2018-07-18,60.6455,391345.4115,1005936.5942320132
266,2018-07-12,JPM,94.3861,4016.0,379054.5776,2018-07-18,97.9986,393562.3776,1005936.5942320132
275,2018-07-13,GOOGL,60.14,6257.0,376295.98,2018-07-19,59.955,375138.435,998509.9535780526
273,2018-07-13,MPC,59.629,6311.0,376318.619,2018-07-19,61.302,386876.922,998509.9535780526
274,2018-07-13,PSX,91.8134,4099.0,376343.1266,2018-07-19,91.7212,375965.1988,998509.9535780526
281,2018-07-16,PSX,92.2909,4083.0,376823.7447,2018-07-20,91.2825,372706.4475,988157.0597959831
288,2018-07-17,PSX,91.8959,4255.0,391017.05449999997,2018-07-23,91.3465,388679.35750000004,992506.1889366228
297,2018-07-18,PSX,91.6135,4339.0,397510.9765,2018-07-24,91.9968,399174.11519999994,1016978.7626510905
304,2018-07-19,PSX,91.7775,4358.0,399966.34500000003,2018-07-25,92.913,404914.854,1068810.790822341
305,2018-07-19,WMB,21.3378,18746.0,399998.3988,2018-07-25,22.2206,416547.3676,1068810.790822341
313,2018-07-20,AAPL,45.5257,8773.0,399396.9661,2018-07-26,46.1043,404473.02390000003,1071189.9394432614
314,2018-07-20,WMB,21.7146,18393.0,399396.6378,2018-07-26,22.236,408986.748,1071189.9394432614
316,2018-07-23,AAPL,45.2668,8731.0,395224.43080000003,2018-07-26,46.1043,402536.6433,1071189.9394432614
296,2018-07-23,FTNT,13.582,29101.0,395249.782,2018-07-23,13.644,397054.044,992506.1889366228
321,2018-07-23,WMB,21.7763,18151.0,395261.6213,2018-07-27,21.9641,398670.37909999996,1073314.3236646275
326,2018-07-25,CMG,8.9202,44842.0,399999.60839999997,2018-07-30,9.3094,417452.1148,1062356.739872438
318,2018-07-25,TSLA,19.7827,20219.0,399986.4113,2018-07-26,20.4433,413343.0827,1071189.9394432614
332,2018-07-25,WMB,21.9796,18198.0,399984.76080000005,2018-07-31,22.4558,408650.6484,1016971.9234026009
328,2018-07-26,CMG,8.9852,44517.0,399994.1484,2018-07-30,9.3094,414426.5598,1062356.739872438
329,2018-07-27,CMG,9.4768,42208.0,399996.77440000005,2018-07-30,9.3094,392931.1552,1062356.739872438
347,2018-07-30,KMI,13.803,28979.0,399997.13700000005,2018-08-03,13.641,395302.539,1043878.4926092685
346,2018-07-30,LULU,120.04,3332.0,399973.28,2018-08-03,126.08,420098.56,1043878.4926092685
342,2018-08-01,CBOE,90.8667,4402.0,399995.21339999995,2018-08-02,89.6758,394752.87159999995,1037125.428769591
361,2018-08-01,SBUX,47.6879,8387.0,399958.4173,2018-08-07,47.5338,398665.9806,1055219.0952895684
344,2018-08-02,CBOE,90.1814,4435.0,399954.50899999996,2018-08-02,89.6758,397712.17299999995,1037125.428769591
370,2018-08-02,CMG,8.8016,45446.0,399997.5136,2018-08-08,9.7514,443162.12440000003,1058612.044322969
371,2018-08-02,SBUX,47.5594,8410.0,399974.55399999995,2018-08-08,47.3826,398487.66599999997,1058612.044322969
351,2018-08-03,CBOE,88.16,4537.0,399981.92,2018-08-03,88.5816,401894.7192,1043878.4926092685
379,2018-08-03,SBUX,47.1942,8475.0,399970.84500000003,2018-08-09,47.7262,404479.545,1082248.310473288
378,2018-08-03,VZ,42.8935,9325.0,399981.8875,2018-08-09,43.7278,407761.73500000004,1082248.310473288
387,2018-08-06,SBUX,47.5594,8410.0,399974.55399999995,2018-08-10,47.3493,398207.613,1059217.0979506783
386,2018-08-06,VZ,43.0003,9302.0,399988.7906,2018-08-10,43.282,402609.164,1059217.0979506783
368,2018-08-07,CBOE,87.2229,4585.0,399916.9965,2018-08-07,87.6356,401809.22599999997,1055219.0952895684
394,2018-08-07,SBUX,47.5427,8413.0,399976.73510000005,2018-08-13,47.6211,400636.31429999997,1058513.1555918185
400,2018-08-08,NKE,76.7897,5209.0,399997.5473,2018-08-14,76.7223,399646.4607,1079043.3034155779
390,2018-08-09,BKNG,1911.0,209.0,399399.0,2018-08-10,1897.66,396610.94,1059217.0979506783
409,2018-08-09,CBOE,86.8673,4604.0,399937.0492,2018-08-15,88.6003,407915.7812,1034484.8267105067
413,2018-08-10,CBOE,86.0724,4647.0,399978.4428,2018-08-16,89.0309,413726.5923,1046178.9670959567
392,2018-08-10,MPC,67.5974,5917.0,399973.8158,2018-08-10,68.0922,402901.54740000004,1059217.0979506783
404,2018-08-13,AMD,19.16,20876.0,399984.16,2018-08-14,20.02,417937.52,1079043.3034155779
421,2018-08-13,SNPS,93.65,4271.0,399979.15,2018-08-17,93.34,398655.14,1045458.2509058863
405,2018-08-14,AMD,19.97,20030.0,399999.1,2018-08-14,20.02,401000.6,1079043.3034155779
408,2018-08-14,MA,198.246,2017.0,399862.18200000003,2018-08-14,199.272,401931.624,1079043.3034155779
407,2018-08-14,MPC,67.9087,5890.0,399982.24299999996,2018-08-14,67.404,397009.56,1079043.3034155779
429,2018-08-14,SNPS,92.9,4305.0,399934.5,2018-08-20,93.55,402732.75,1073235.3100858862
445,2018-08-16,AMZN,95.197,4201.0,399922.597,2018-08-22,95.245,400124.245,1078343.8483750066
446,2018-08-16,MA,197.399,2026.0,399930.374,2018-08-22,199.691,404573.966,1078343.8483750066
448,2018-08-16,MSCI,166.931,2396.0,399966.67600000004,2018-08-22,166.287,398423.652,1078343.8483750066
431,2018-08-16,MSFT,103.297,3872.0,399965.984,2018-08-20,101.937,394700.064,1073235.3100858862
447,2018-08-16,XOM,61.2621,6529.0,399980.2509,2018-08-22,63.386,413847.194,1078343.8483750066
452,2018-08-17,AMZN,94.29,4242.0,399978.18000000005,2018-08-23,95.145,403605.08999999997,1112027.1250942464
437,2018-08-20,LULU,130.93,3055.0,399991.15,2018-08-20,136.67,417526.85,1073235.3100858862
443,2018-08-20,ULTA,236.0,1694.0,399784.0,2018-08-21,242.18,410252.92,1075018.1492102863
444,2018-08-21,ULTA,239.85,1667.0,399829.95,2018-08-21,242.18,403714.06,1075018.1492102863
467,2018-08-22,AMD,20.28,19723.0,399982.44,2018-08-27,25.26,498202.98000000004,1193370.6987422695
459,2018-08-22,CBOE,91.3634,4378.0,399988.9652,2018-08-24,96.055,420528.79000000004,1166702.6240432966
489,2018-08-23,HD,179.194,2232.0,399961.008,2018-08-29,182.177,406619.06399999995,1203200.5400827304
488,2018-08-23,SBUX,48.4979,8247.0,399962.1813,2018-08-29,48.9485,403678.2795,1203200.5400827304
487,2018-08-23,ULTA,236.11,1694.0,399970.34,2018-08-29,241.73,409490.62,1203200.5400827304
491,2018-08-24,PARA,45.4468,8801.0,399977.2868,2018-08-29,46.2613,407145.7013,1203200.5400827304
499,2018-08-24,SBUX,48.5539,8238.0,399987.0282,2018-08-30,48.8091,402089.3658,1183663.05358384
498,2018-08-24,ULTA,240.1,1665.0,399766.5,2018-08-30,244.41,406942.65,1183663.05358384
500,2018-08-24,XOM,63.0379,6345.0,399975.4755,2018-08-30,63.8237,404961.3765,1183663.05358384
505,2018-08-27,HD,182.294,2194.0,399953.036,2018-08-31,181.363,397910.422,1217491.6716347795
506,2018-08-27,SBUX,48.708,8212.0,399990.09599999996,2018-08-31,49.1311,403464.5932,1217491.6716347795
513,2018-08-28,HD,181.804,2200.0,399968.8,2018-09-04,185.238,407523.6,1229977.8949041688
514,2018-08-29,LYV,49.91,8014.0,399978.74,2018-09-04,50.31,403184.34,1229977.8949041688
519,2018-08-31,CVX,98.6388,4055.0,399980.33400000003,2018-09-05,98.2094,398239.117,1195715.2795404394
511,2018-08-31,GM,33.4461,11959.0,399981.9099,2018-08-31,33.3077,398326.78429999994,1217491.6716347795
510,2018-08-31,HAL,36.8104,10866.0,399981.8064,2018-08-31,36.6629,398379.0714,1217491.6716347795
515,2018-08-31,LYV,49.35,8105.0,399981.75,2018-09-04,50.31,407762.55000000005,1229977.8949041688
521,2018-09-04,BX,30.7327,13015.0,399986.0905,2018-09-05,30.4471,396269.00649999996,1195715.2795404394
531,2018-09-04,OKE,48.4269,8259.0,399957.76710000006,2018-09-07,48.3755,399533.25450000004,1133850.884185865
523,2018-09-05,BX,30.7249,13018.0,399976.74820000003,2018-09-05,30.4471,396360.3478,1195715.2795404394
533,2018-09-05,CBOE,97.9036,4085.0,399936.206,2018-09-07,97.9817,400255.24450000003,1133850.884185865
524,2018-09-05,COP,63.5889,6290.0,399974.18100000004,2018-09-05,63.7299,400861.071,1195715.2795404394
525,2018-09-05,GM,32.8935,12160.0,399984.96,2018-09-05,32.6059,396487.744,1195715.2795404394
532,2018-09-05,OKE,48.2155,8296.0,399995.788,2018-09-07,48.3755,401323.14800000004,1133850.884185865
534,2018-09-06,OKE,48.5683,8235.0,399959.9505,2018-09-07,48.3755,398372.2425,1133850.884185865
566,2018-09-07,BLK,421.101,949.0,399624.849,2018-09-13,419.906,398490.794,1100336.357813878
537,2018-09-07,GS,214.452,1865.0,399952.98,2018-09-07,213.413,398015.245,1133850.884185865
544,2018-09-07,HAL,33.643,11889.0,399981.62700000004,2018-09-10,33.8746,402735.1194,1108334.1500642109
548,2018-09-07,JPM,100.592,3976.0,399953.792,2018-09-11,100.534,399723.184,1104736.8137952387
547,2018-09-07,PRU,80.4684,4970.0,399927.94800000003,2018-09-11,79.3233,394236.80100000004,1104736.8137952387
565,2018-09-07,SBUX,49.8203,8028.0,399957.36840000004,2018-09-13,50.4535,405040.698,1100336.357813878
574,2018-09-10,SBUX,50.5006,7920.0,399964.752,2018-09-14,50.3259,398581.12799999997,1125445.248534418
581,2018-09-11,BX,29.9248,13366.0,399974.8768,2018-09-17,30.9841,414133.4806,1114740.9356324985
582,2018-09-11,CVX,94.4241,4236.0,399980.4876,2018-09-17,97.0683,411181.31879999995,1114740.9356324985
583,2018-09-11,MPC,69.6013,5747.0,399998.6711,2018-09-17,70.9317,407644.47990000003,1114740.9356324985
561,2018-09-11,XOM,64.9712,6156.0,399962.7072,2018-09-12,65.899,405674.244,1098947.9759749984
590,2018-09-12,CVX,96.1758,4159.0,399995.15219999995,2018-09-18,97.5657,405775.74630000006,1146101.127214588
589,2018-09-12,EOG,98.5476,4058.0,399906.1608,2018-09-18,100.343,407191.89400000003,1146101.127214588
573,2018-09-13,DIS,107.4,3724.0,399957.60000000003,2018-09-13,108.49,404016.76,1100336.357813878
597,2018-09-14,EOG,97.9301,4084.0,399946.5284,2018-09-19,100.951,412283.88399999996,1180173.7295934781
606,2018-09-17,DIS,107.43,3723.0,399961.89,2018-09-20,109.42,407370.66000000003,1175460.551837869
599,2018-09-17,EOG,99.4023,4024.0,399994.8552,2018-09-19,100.951,406226.82399999996,1180173.7295934781
620,2018-09-18,COP,65.257,6129.0,399960.15300000005,2018-09-24,67.2727,412314.3783,1207719.6781145935
601,2018-09-18,EOG,99.7729,4009.0,399989.55610000005,2018-09-19,100.951,404712.55899999995,1180173.7295934781
600,2018-09-18,KMI,14.0996,28369.0,399991.55240000004,2018-09-19,14.1354,401007.16260000004,1180173.7295934781
629,2018-09-19,CVX,97.7315,4092.0,399917.298,2018-09-25,101.897,416962.52400000003,1210030.9758205211
630,2018-09-19,HAL,36.3759,10996.0,399989.3964,2018-09-25,38.1853,419885.5588,1210030.9758205211
605,2018-09-19,KMI,14.0588,28451.0,399986.9188,2018-09-19,14.1354,402166.26540000003,1180173.7295934781
623,2018-09-20,MPC,68.5469,5835.0,399971.1615,2018-09-24,72.5998,423619.833,1207719.6781145935
635,2018-09-20,PSX,91.5116,4371.0,399997.2036,2018-09-26,94.8609,414636.9939,1173985.6474698763
625,2018-09-21,BAC,28.4532,14058.0,399995.0856,2018-09-24,27.91,392358.78,1207719.6781145935
617,2018-09-21,PRU,84.9828,4706.0,399929.05679999996,2018-09-21,85.0234,400120.12039999996,1186873.670016043
636,2018-09-21,PSX,91.5387,4369.0,399932.58030000003,2018-09-26,94.8609,414447.2721,1173985.6474698763
634,2018-09-24,BAC,28.1272,14221.0,399996.9112,2018-09-25,27.8443,395973.7903,1210030.9758205211
639,2018-09-24,CMG,9.3022,43000.0,399994.6,2018-09-27,9.308,400244.0,1161529.2302999361
642,2018-09-26,SBUX,52.1843,7665.0,399992.6595,2018-09-28,52.2461,400466.3565,1139861.1895852464
641,2018-09-27,CBOE,92.5554,4321.0,399931.88340000005,2018-09-27,91.793,396637.553,1161529.2302999361
645,2018-10-02,CMCSA,32.3541,12363.0,399993.7383,2018-10-02,32.74,404764.62000000005,1136495.9693803433
647,2018-10-02,LYV,53.98,7410.0,399991.8,2018-10-03,54.83,406290.3,1111072.6056696824
666,2018-10-02,SBUX,51.0602,7833.0,399954.5466,2018-10-08,51.9732,407106.0756,1116766.3085827976
653,2018-10-03,BX,32.4199,12338.0,399996.7262,2018-10-03,32.6038,402265.68439999997,1111072.6056696824
657,2018-10-03,GS,207.807,1924.0,399820.668,2018-10-04,207.553,399331.972,1067155.359183368
649,2018-10-03,LYV,54.79,7300.0,399967.0,2018-10-03,54.83,400259.0,1111072.6056696824
651,2018-10-03,MA,218.721,1828.0,399821.988,2018-10-03,218.093,398674.00399999996,1111072.6056696824
676,2018-10-03,SBUX,51.2899,7798.0,399958.6402,2018-10-09,53.0462,413654.26759999996,1165540.936994338
656,2018-10-03,ULTA,280.24,1427.0,399902.48000000004,2018-10-04,275.0,392425.0,1067155.359183368
660,2018-10-04,CMCSA,32.1443,12443.0,399971.5249,2018-10-04,32.292,401809.356,1067155.359183368
659,2018-10-04,GS,209.189,1912.0,399969.36799999996,2018-10-04,207.553,396841.336,1067155.359183368
677,2018-10-04,SBUX,51.2712,7801.0,399966.6312,2018-10-09,53.0462,413813.40619999997,1165540.936994338
685,2018-10-05,CBOE,88.4325,4523.0,399980.1975,2018-10-10,95.7489,433072.2747,1112561.9615478131
678,2018-10-05,SBUX,51.4283,7777.0,399957.88910000003,2018-10-09,53.0462,412540.2974,1165540.936994338
686,2018-10-08,CBOE,91.5688,4368.0,399972.5184,2018-10-10,95.7489,418231.1952,1112561.9615478131
683,2018-10-08,DIS,112.58,3553.0,399996.74,2018-10-09,114.59,407138.27,1165540.936994338
681,2018-10-08,GS,204.612,1954.0,399811.848,2018-10-09,203.397,397437.738,1165540.936994338
684,2018-10-08,OKE,50.2284,7963.0,399968.7492,2018-10-09,50.4939,402082.92569999996,1165540.936994338
682,2018-10-08,PARA,47.4403,8431.0,399969.1693,2018-10-09,49.4225,416681.0975,1165540.936994338
687,2018-10-10,CBOE,94.5935,4228.0,399941.318,2018-10-10,95.7489,404826.3492,1112561.9615478131
693,2018-10-15,CMG,8.6888,46036.0,399997.5968,2018-10-16,8.679,399546.444,1140207.2987896265
701,2018-10-15,GM,29.5985,13514.0,399994.129,2018-10-17,29.8225,403021.265,1112396.5672020465
691,2018-10-15,TSLA,17.2707,23160.0,399989.412,2018-10-16,18.4393,427054.18799999997,1140207.2987896265
705,2018-10-16,BLK,367.091,1089.0,399762.099,2018-10-17,368.766,401586.174,1112396.5672020465
711,2018-10-16,CBOE,93.213,4291.0,399976.98299999995,2018-10-22,98.0705,420820.5155,1075956.528729084
712,2018-10-16,CMCSA,32.3008,12383.0,399980.8064,2018-10-22,32.7852,405979.1316,1075956.528729084
696,2018-10-16,CMG,8.6446,46271.0,399994.28660000005,2018-10-16,8.679,401586.009,1140207.2987896265
702,2018-10-16,GM,30.3162,13194.0,399991.94279999996,2018-10-17,29.8225,393478.065,1112396.5672020465
695,2018-10-16,TSLA,17.7133,22581.0,399984.0273,2018-10-16,18.4393,416377.8333,1140207.2987896265
698,2018-10-16,ULTA,283.66,1410.0,399960.60000000003,2018-10-16,285.41,402428.10000000003,1140207.2987896265
706,2018-10-17,GM,29.9429,13358.0,399977.25820000004,2018-10-17,29.8225,398368.955,1112396.5672020465
715,2019-02-07,CBOE,89.0309,4492.0,399926.8028,2019-02-07,89.4625,401865.55000000005,1087970.8565089812
718,2019-02-07,CMCSA,34.2689,11672.0,399986.6008,2019-02-08,34.6756,404733.6032,1087999.112122321
743,2019-02-07,PRU,73.9949,5405.0,399942.43450000003,2019-02-13,77.0062,416218.51100000006,1102944.583488237
742,2019-02-07,VZ,45.175,8854.0,399979.44999999995,2019-02-13,45.9072,406462.34880000004,1102944.583488237
723,2019-02-08,CMCSA,34.584,11566.0,399998.54400000005,2019-02-08,34.6756,401057.98960000003,1087999.112122321
754,2019-02-08,DIS,109.13,3665.0,399961.45,2019-02-14,109.33,400694.45,1087166.617065487
752,2019-02-08,MSFT,100.031,3998.0,399923.938,2019-02-14,102.423,409487.154,1087166.617065487
753,2019-02-08,T,17.3186,23096.0,399990.3856,2019-02-14,17.5476,405279.3696,1087166.617065487
751,2019-02-08,VZ,44.9632,8896.0,399992.6272,2019-02-14,45.5256,404995.7376,1087166.617065487
760,2019-02-11,MSCI,166.356,2404.0,399919.82399999996,2019-02-15,168.907,406052.428,1139866.8016825372
759,2019-02-11,MSFT,101.728,3932.0,399994.496,2019-02-15,103.664,407606.848,1139866.8016825372
765,2019-02-12,MSFT,101.679,3933.0,399903.507,2019-02-19,103.614,407513.862,1149920.775235477
773,2019-02-14,TSLA,20.2253,19777.0,399995.75810000004,2019-02-20,20.1707,398915.9339,1156367.2654160573
775,2019-02-15,COF,75.5675,5293.0,399978.77749999997,2019-02-20,77.8713,412172.7909,1156367.2654160573
790,2019-02-15,MSCI,169.234,2363.0,399899.94200000004,2019-02-22,171.377,404963.851,1164160.7188160252
797,2019-02-19,AMZN,80.05,4996.0,399929.8,2019-02-25,81.65,407923.4,1169417.2230173938
791,2019-02-19,CBOE,88.5303,4518.0,399979.8954,2019-02-22,90.9694,410999.74919999996,1164160.7188160252
798,2019-02-19,KMI,14.8576,26922.0,399996.3072,2019-02-25,15.2957,411790.8354,1169417.2230173938
799,2019-02-19,MSCI,168.053,2380.0,399966.14,2019-02-25,172.349,410190.62,1169417.2230173938
802,2019-02-20,KMI,15.1688,26369.0,399986.08719999995,2019-02-26,15.2308,401620.96520000004,1166835.700869936
803,2019-02-20,LYV,55.72,7178.0,399958.16,2019-02-26,56.35,404480.3,1166835.700869936
781,2019-02-20,META,162.25,2465.0,399946.25,2019-02-20,162.56,400710.4,1156367.2654160573
806,2019-02-26,NVDA,3.93146,101743.0,399998.53478,2019-02-26,3.89652,396443.63436,1166835.700869936
807,2019-02-26,TSLA,19.4813,20532.0,399990.0516,2019-02-27,20.9827,430816.79640000005,1180147.2290632532
822,2019-02-26,VZ,47.8789,8354.0,399980.3306,2019-03-01,47.9954,400953.57159999997,1194452.3368405984
841,2019-02-27,AAPL,41.5839,9619.0,399995.5341,2019-03-05,42.1419,405362.9361,1183122.817339561
832,2019-02-27,CBOE,88.8868,4500.0,399990.6,2019-03-04,92.1603,414721.35000000003,1203131.4651159733
840,2019-02-27,GOOGL,55.7005,7181.0,399985.2905,2019-03-05,58.4595,419797.66949999996,1183122.817339561
817,2019-02-27,T,18.3973,21742.0,399994.09660000005,2019-02-28,18.3322,398578.6924,1178002.7163558984
812,2019-02-27,WMB,20.9107,19128.0,399979.8696,2019-02-27,20.9841,401383.86480000004,1180147.2290632532
