Date,Open,High,Low,Close,Volume,Quarter_Sin,Quarter_Cos,Pct_Price,Pct_PriceN,GARCH_Sig,EMA_SHORT,EMA_LONG,DEMA_SHORT,DEMA_LONG,MACD_HIST,RSI,PLUS_DI,MINUS_DI,EPS,Pct_Surprise,Pct_EPS,Pct_EPS_YTY,PCT_REALGDP,INFLATION,FFR,T10Y2Y,Label
2014-12-26,33.1851,33.219,33.0656,33.153,10159842.113623,-1.0,0.0,0.38819311547684254,1.710358791857769,0.9673145654996035,32.915207438185455,33.03363685582406,33.146519062220115,32.467250672764635,0.13049651275008733,38.06929133858268,7.195567119505438,27.589970468285262,0.89,-1.1111,-2.197802197802201,15.58441558441559,2.7,-0.803351756605549,0.12,1.52,0
2014-12-29,32.9869,33.1074,32.7684,32.9413,12809049.900224,-1.0,0.0,-0.6385545802793158,1.1362799037186289,0.9385979578086481,32.9239049587903,33.0248428695551,33.08391105521664,32.50444176397228,0.13523916144839254,32.98242209608823,6.7093813088919045,25.725787710464132,0.89,-1.1111,-2.197802197802201,15.58441558441559,2.7,-0.803351756605549,0.12,1.5,0
2014-12-30,32.918,32.9704,32.6645,32.7907,14418809.477544,-1.0,0.0,-0.45717685701535116,-0.3718883970212472,0.9359203749240125,32.879503305860204,33.00254354864509,32.9565729348577,32.51152887705634,0.125900395843618,34.29109433581603,6.333200709763994,24.283398049120215,0.89,-1.1111,-2.197802197802201,15.58441558441559,2.7,-0.803351756605549,0.12,1.51,0
2014-12-31,32.6179,32.8374,32.3537,32.4081,20249946.041852,-1.0,0.0,-1.1667942434897771,-1.8673845110341314,0.9207382017918948,32.72236887057347,32.94592987734556,32.668992333047306,32.45045661473235,0.09313257560573551,35.83022978005762,5.768001450006442,22.11625394130744,0.89,-1.1111,-2.197802197802201,15.58441558441559,2.7,-0.803351756605549,0.12,1.5,0
2015-01-02,32.5577,32.7218,32.4965,32.5344,16486149.447263,0.0,1.0,0.3897173854684466,-1.484944647658737,0.9793577706276949,32.65971258038231,32.906736555693605,32.582357361904094,32.42299059850131,0.07966216224137901,38.68922153549352,5.421202264537813,23.52346852213187,0.89,-1.1111,-2.197802197802201,15.58441558441559,3.6,-0.543199001688326,0.11,1.46,0
2015-01-05,32.6179,32.6722,32.2556,32.2624,27369764.620865,0.0,1.0,-0.8360381626831836,-2.6863330618646875,0.9486092946802459,32.52727505358821,32.84537116943707,32.38741322340667,32.352175192030984,0.053392989299489546,36.93301957574516,4.981570159832335,21.61583411343128,0.89,-1.1111,-2.197802197802201,15.58441558441559,3.6,-0.543199001688326,0.11,1.36,0
2015-01-06,32.4158,32.8218,32.1935,32.5868,33126380.417379,0.0,1.0,1.0055048601467886,-1.0761566786981702,0.9612395125892447,32.547116702392145,32.8207453437764,32.467103248140404,32.352239902906476,0.05841803653889355,41.01757448981269,7.223715510920808,19.04179489510187,0.89,-1.1111,-2.197802197802201,15.58441558441559,3.6,-0.543199001688326,0.11,1.32,0
2015-01-07,32.8898,32.9753,32.2808,32.377,29663900.928694,0.0,1.0,-0.6438189696441277,-1.2616382083944444,0.978547338727561,32.4904111349281,32.778483882464364,32.39926512045091,32.31636144715687,0.048569730904930886,37.66156882091761,9.11338040061665,16.623367513025403,0.89,-1.1111,-2.197802197802201,15.58441558441559,3.6,-0.543199001688326,0.11,1.34,1
2015-01-08,32.5402,33.1162,32.3372,33.0704,25129094.392452,0.0,1.0,2.1416437594588666,2.0436248962450776,0.9639861808220236,32.68374075661874,32.806285417467755,32.7518631614277,32.41332841243071,0.08744477400829354,55.261062028856685,10.334150167137048,14.36200070419543,0.89,-1.1111,-2.197802197802201,15.58441558441559,3.6,-0.543199001688326,0.11,1.41,0
2015-01-09,33.1064,33.1608,32.68,32.7772,18599333.223522,0.0,1.0,-0.8865934491267047,0.7462870069833816,1.1552983131343706,32.71489383774583,32.80351537770892,32.78107749503652,32.445476622893594,0.09165896272391194,57.57178141401669,9.456585635909429,19.1969285528194,0.89,-1.1111,-2.197802197802201,15.58441558441559,3.6,-0.543199001688326,0.11,1.39,1
2015-01-12,32.9694,33.1355,32.716,33.0005,18159676.446718,0.0,1.0,0.6812662460490948,2.2878025193414198,1.1053177134459262,32.81009589183056,32.82227581792712,32.91768636608084,32.51530972376782,0.1066803987106198,58.34422657952074,8.740791319456944,18.39342927100412,0.89,-1.1111,-2.197802197802201,15.58441558441559,3.6,-0.543199001688326,0.11,1.36,0
