Date,Open,High,Low,Close,Volume,Quarter_Sin,Quarter_Cos,Pct_Price,Pct_PriceN,GARCH_Sig,EMA_SHORT,EMA_LONG,DEMA_SHORT,DEMA_LONG,MACD_HIST,RSI,PLUS_DI,MINUS_DI,EPS,Pct_Surprise,Pct_EPS,Pct_EPS_YTY,PCT_REALGDP,INFLATION,FFR,T10Y2Y,Label
2014-12-26,28.4075,28.9096,28.3979,28.8428,16675597.760932,-1.0,0.0,1.639679323407628,5.282984431749749,1.5624665050193085,28.266852617387645,27.504479577820785,28.74880741601145,27.993700246533272,0.15139850953440442,51.437043288985635,10.449381671415992,33.77896222505571,0.32,-5.8824,18.518518518518512,18.518518518518512,2.7,-0.803351756605549,0.12,1.52,1
2014-12-29,28.837,29.1646,28.774,29.0502,19255406.652598,-1.0,0.0,0.7190702705701213,3.3094354115990265,1.541351237605661,28.527968411591765,27.65169104659976,29.02334880681038,28.227510599568223,0.1805404019205284,56.547396466298956,9.894777762377803,37.09663460278675,0.32,-5.8824,18.518518518518512,18.518518518518512,2.7,-0.803351756605549,0.12,1.5,1
2014-12-30,29.0434,29.1646,28.6664,28.7042,14961798.496117,-1.0,0.0,-1.1910417139985308,2.279756559912216,1.452824027444145,28.58671227439451,27.75192999454264,28.95612844640875,28.363601971557667,0.16463514245071792,56.09640174348511,9.205968473344841,34.51421111436668,0.32,-5.8824,18.518518518518512,18.518518518518512,2.7,-0.803351756605549,0.12,1.51,0
2014-12-31,28.8002,28.961,28.5122,28.5781,12221769.85959,-1.0,0.0,-0.4393085332460078,0.9452323342929336,1.4234844486178397,28.583841516263007,27.830612852205245,28.828205125518163,28.455219607389772,0.13498724837116172,52.810804292777036,8.609245366596811,32.2770290793907,0.32,-5.8824,18.518518518518512,18.518518518518512,2.7,-0.803351756605549,0.12,1.5,0
2015-01-02,28.6664,28.9572,28.552,28.9174,12824527.365294,0.0,1.0,1.1872727718077902,1.902563650779654,1.3551107197121028,28.695027677508673,27.93411639009046,28.93206085784255,28.592882845724986,0.127673006252352,53.894367275769035,8.086210436592268,30.912844190083366,0.32,-5.8824,18.518518518518512,18.518518518518512,3.6,-0.543199001688326,0.11,1.46,0
2015-01-05,28.584,28.837,27.9752,28.1322,23408189.005505,0.0,1.0,-2.7153201878453825,-2.463699779494366,1.3380781238234167,28.50741845167245,27.95298149579613,28.540367754670886,28.566076717961074,0.06268653359607645,50.70889359390762,6.994164717022761,26.738053113074713,0.32,-5.8824,18.518518518518512,18.518518518518512,3.6,-0.543199001688326,0.11,1.36,0
2015-01-06,27.8628,28.0644,27.1667,27.5797,29643632.039025,0.0,1.0,-1.9639416753755579,-5.0619272844937395,1.561027405887122,28.198178967781633,27.91743087714888,28.013985513853378,28.43997123271251,-0.02033358250249262,48.957073598818475,6.066281697265101,23.190841048620886,0.32,-5.8824,18.518518518518512,18.518518518518512,3.6,-0.543199001688326,0.11,1.32,0
2015-01-07,27.7474,28.1322,27.6737,27.9432,17832321.536112,0.0,1.0,1.3179983828685682,-2.651179966694772,1.5937225710697582,28.11318597852109,27.91988507932518,27.933728349728558,28.39488015537559,-0.05180146086627052,55.83698946130536,5.596676121941302,28.499310198996703,0.32,-5.8824,18.518518518518512,18.518518518518512,3.6,-0.543199001688326,0.11,1.34,0
2015-01-08,28.0566,28.774,28.0111,28.5975,22890026.221154,0.0,1.0,2.3415356866786974,0.06788414905118945,1.537143121663793,28.27462398568073,27.98441983367516,28.262610904592133,28.472565870704084,-0.03063155452281152,56.37224785245918,13.764741849073229,25.250591381228418,0.32,-5.8824,18.518518518518512,18.518518518518512,3.6,-0.543199001688326,0.11,1.41,0
2015-01-09,28.646,28.7042,28.0527,28.2417,15235008.580841,0.0,1.0,-1.244164699711503,-2.336655439285684,1.618334886514876,28.263649323787156,28.00892270665848,28.24832416179904,28.47274791095527,-0.041971472673678734,59.44261870266323,12.527056013147948,23.55427569377233,0.32,-5.8824,18.518518518518512,18.518518518518512,3.6,-0.543199001688326,0.11,1.39,0
2015-01-12,28.0983,28.3687,27.7948,28.1051,18540115.802563,0.0,1.0,-0.4836819313285057,-0.09633089484647472,1.5589085607978845,28.21079954919144,28.018082448881483,28.165349591468882,28.446021210018436,-0.05900896836482633,57.01334101852852,11.518658531419446,21.6582139001147,0.32,-5.8824,18.518518518518512,18.518518518518512,3.6,-0.543199001688326,0.11,1.36,0
2015-01-13,28.1051,28.3155,27.4043,27.6204,20973576.775352,0.0,1.0,-1.7245980266926697,0.1475723086183045,1.4634043387666533,28.01399969946096,27.980207929940388,27.852499827825604,28.333123196689023,-0.10080489700027995,56.97366052678945,10.092911780842142,18.97742186107927,0.32,-5.8824,18.518518518518512,18.518518518518512,3.6,-0.543199001688326,0.11,1.37,0
2015-01-14,27.3073,27.8812,27.1667,27.8434,19734292.579468,0.0,1.0,0.8073742596052202,-0.35715308196627715,1.493734546080097,27.957133132973976,27.9671786032794,27.811555507559078,28.27469445383489,-0.11053440467634595,62.514462498113566,9.115098221669172,17.138866168050065,0.32,-5.8824,18.518518518518512,18.518518518518512,3.6,-0.543199001688326,0.11,1.35,0
2015-01-15,28.0905,28.1729,27.4236,27.539,15385055.790859,0.0,1.0,-1.0932572889805092,-3.701372497595934,1.4223871501564194,27.817755421982653,27.92639968868136,27.627785197711837,28.167733106928576,-0.13306076968561542,61.23758839037131,12.125105148851599,15.408567632464948,0.32,-5.8824,18.518518518518512,18.518518518518512,3.6,-0.543199001688326,0.11,1.33,0
2015-01-16,27.5981,28.0847,27.5041,28.0527,12970333.698046,0.0,1.0,1.8653545880387812,-0.6692231699933049,1.3929611431242774,27.89607028132177,27.938428289759326,27.8216333713673,28.1676605929583,-0.10991458449940003,57.484900485076146,11.160172803389033,15.285725818321824,0.32,-5.8824,18.518518518518512,18.518518518518512,3.6,-0.543199001688326,0.11,1.34,0
2015-01-20,28.2253,28.3105,27.8628,28.2485,12978949.559622,0.0,1.0,0.697972031212668,0.5102276810970308,1.447296860811784,28.013546854214514,27.967958928829866,28.042239962840032,28.202077781359424,-0.079392208705835,55.9683739154772,10.451316649822498,19.40381717981061,0.32,-5.8824,18.518518518518512,18.518518518518512,3.6,-0.543199001688326,0.11,1.29,1
2015-01-21,28.3349,28.4909,28.2485,28.3687,15774853.378915,0.0,1.0,0.42550931907889833,2.70922941014613,1.3810896978799878,28.13193123614301,28.006124745131782,28.22998289651235,28.25247754074121,-0.050490277396660455,51.903822931474615,10.068608369944915,24.51986672217741,0.26,-23.5294,-18.75,-21.212121212121215,3.6,-0.543199001688326,0.11,1.34,1
2015-01-22,28.6256,28.996,28.1729,28.424,25042952.801605,0.0,1.0,0.19493314815270946,2.0852338435679574,1.318187272973147,28.229287490762008,28.045922388452563,28.359559434087565,28.304820404627517,-0.02814578512092558,52.74831096573018,16.266576942182446,21.557247477079102,0.26,-23.5294,-18.75,-21.212121212121215,3.6,-0.543199001688326,0.11,1.37,1
2015-01-23,28.7042,28.7322,28.3465,28.552,16664938.314372,0.0,1.0,0.45032367013790875,3.6784196957042603,1.2638806699342153,28.336858327174674,28.094120256218986,28.49542018033349,28.371968913118327,-0.006379009703120636,51.87964072788405,15.308598163191904,22.938383324547658,0.26,-23.5294,-18.75,-21.212121212121215,3.6,-0.543199001688326,0.11,1.29,0
2015-01-26,28.7662,28.807,28.3775,28.552,13775760.984998,0.0,1.0,0.0,1.7798643267849412,1.2263812376027732,28.40857221811645,28.137727850864795,28.56208938085018,28.428569221310408,0.0057304917298724445,51.372481162794344,15.45099920070828,21.388099765605133,0.26,-23.5294,-18.75,-21.212121212121215,3.6,-0.543199001688326,0.11,1.29,0
2015-01-27,28.4822,28.7042,28.4676,28.6596,13931214.771948,0.0,1.0,0.37685626225834046,1.4552985114253847,1.1904507652564316,28.49224814541097,28.187429960306243,28.650376872096466,28.49554072782311,0.01800592052352229,48.473180651398486,14.840325755548236,22.047863068428097,0.26,-23.5294,-18.75,-21.212121212121215,3.6,-0.543199001688326,0.11,1.29,0
2015-01-28,28.7042,28.7042,27.8346,27.9364,20534809.485541,0.0,1.0,-2.5234127482588797,-1.5238625668430372,1.1657736672479744,28.30696543027398,28.16352234503898,28.288862771306317,28.42065853040767,-0.023318903124074503,41.45229616895874,12.787269831755289,18.99769445183361,0.26,-23.5294,-18.75,-21.212121212121215,3.6,-0.543199001688326,0.11,1.23,0
