Date,Open,High,Low,Close,Volume,Quarter_Sin,Quarter_Cos,Pct_Price,Pct_PriceN,GARCH_Sig,EMA_SHORT,EMA_LONG,DEMA_SHORT,DEMA_LONG,MACD_HIST,RSI,PLUS_DI,MINUS_DI,EPS,Pct_Surprise,Pct_EPS,Pct_EPS_YTY,PCT_REALGDP,INFLATION,FFR,T10Y2Y,Label
2014-12-26,42.2511,42.2511,41.7369,41.7904,15121469.941433,-1.0,0.0,-0.5343342480881752,0.7611869404721361,1.4270457165945094,41.76734874219145,41.50895594347336,42.01346870431272,41.58136134224045,0.07576576239570611,50.64252989160797,20.872232794455797,13.851435748827512,0.54,10.2041,-1.8181818181818188,-12.903225806451601,2.7,-0.803351756605549,0.12,1.52,0
2014-12-29,41.6297,41.7001,41.2475,41.4142,16544202.954358,-1.0,0.0,-0.9002067460469276,-0.427486055010573,1.4060994884276126,41.649632494794304,41.49993156790447,41.73523497127705,41.55727630317903,0.04847716856555301,48.31404940854243,19.43732459285158,12.899187900898855,0.54,10.2041,-1.8181818181818188,-12.903225806451601,2.7,-0.803351756605549,0.12,1.5,0
2014-12-30,41.4053,41.5631,40.8841,41.0398,18772443.553995,-1.0,0.0,-0.9040377455075799,-1.9966138041212278,1.4560055810631776,41.446354996529536,41.456109513818326,41.367904982008184,41.46834432060785,0.004900734221694101,42.19169500626452,17.750459205196726,11.779733755090904,0.54,10.2041,-1.8181818181818188,-12.903225806451601,2.7,-0.803351756605549,0.12,1.51,0
2014-12-31,40.7848,41.4053,40.5415,40.5415,24693559.91468,-1.0,0.0,-1.2141872036413481,-4.127292677620442,1.385560327384867,41.144736664353026,41.36900384583563,40.89135776655445,41.30126354285132,-0.054518432624910074,40.56574347942994,15.820004318794068,10.498626358084522,0.54,10.2041,-1.8181818181818188,-12.903225806451601,2.7,-0.803351756605549,0.12,1.5,0
2015-01-02,40.7242,41.3874,40.6179,40.8126,31976688.99663,0.0,1.0,0.6686975074923218,-2.8616038595831284,1.38611486466888,41.03402444290202,41.31601300337509,40.79129703006897,41.206780062258325,-0.07152709729068087,43.7758527341635,14.153915390755927,10.34414710783514,0.54,10.2041,-1.8181818181818188,-12.903225806451601,3.6,-0.543199001688326,0.11,1.46,0
2015-01-05,40.4701,40.7848,40.3658,40.4353,45454448.222974,0.0,1.0,-0.9244694040566048,-3.2426107431371753,1.3781448237652245,40.83444962860135,41.23213557448222,40.53958147717886,41.057416668283025,-0.10227840700640406,37.756618723527914,13.334101681602535,9.745000272886472,0.54,10.2041,-1.8181818181818188,-12.903225806451601,3.6,-0.543199001688326,0.11,1.36,0
2015-01-06,40.479,40.8036,39.7494,39.8406,41757154.499399,0.0,1.0,-1.4707446216548292,-3.7996629175500174,1.4644392773557584,40.50316641906757,41.099608376912485,40.08573217843005,40.82162380683583,-0.1536721528663309,36.81325865713602,11.818338625237866,8.466200189371222,0.54,10.2041,-1.8181818181818188,-12.903225806451601,3.6,-0.543199001688326,0.11,1.32,0
2015-01-07,40.1306,40.5505,39.7037,40.349,33357486.620586,0.0,1.0,1.2760851995200717,-1.6832440703902107,1.381281423811482,40.451777612711716,41.02812186482558,40.139228914716135,40.71193374286807,-0.1445625178305558,42.97528884957706,10.585119892669542,7.582770039137569,0.54,10.2041,-1.8181818181818188,-12.903225806451601,3.6,-0.543199001688326,0.11,1.34,1
2015-01-08,40.8036,41.6754,40.7759,41.5383,33964208.05381,0.0,1.0,2.9475327765248194,2.4587151437416077,1.3807177692976471,40.81395174180781,41.076710258651715,40.84703536254149,40.83459621891381,-0.05422514340258283,50.0,21.942073350042815,6.422526981095377,0.54,10.2041,-1.8181818181818188,-12.903225806451601,3.6,-0.543199001688326,0.11,1.41,0
2015-01-09,41.5541,41.7369,40.9317,41.1868,27434254.956365,0.0,1.0,-0.8462069945086914,0.9168737105697655,1.9936732516100721,40.93823449453854,41.08719499592298,41.043145410181474,40.877625627024585,-0.0159180963491678,51.28873531165064,19.899156427170688,7.626067774306673,0.54,10.2041,-1.8181818181818188,-12.903225806451601,3.6,-0.543199001688326,0.11,1.39,0
