Date,Open,High,Low,Close,Volume
2013-01-02,30.4806,30.4864,29.813,30.1023,21914938.747972
2013-01-03,30.5011,30.895,29.9332,30.8217,32334102.122174
2013-01-04,30.9165,30.9459,30.4522,30.5607,21193079.998428
2013-01-07,30.5802,30.7201,30.4717,30.6712,15800473.964487
2013-01-08,30.766,31.0838,30.7132,30.7132,20259687.185886
2013-01-09,30.8667,31.0543,30.7268,31.0113,13833941.418237
2013-01-10,31.2176,31.4179,31.1277,31.1491,17814114.679752
2013-01-11,31.2224,31.55,31.1491,31.4776,16546530.805582
2013-01-14,31.5363,31.7248,31.3466,31.5577,15267672.971708
2013-01-15,31.5861,31.7024,31.1726,31.2176,16310676.908634
2013-01-16,31.2303,31.3417,30.9459,30.9771,16357955.926221
2013-01-17,31.1726,31.202,30.9771,31.1277,21314732.366526
2013-01-18,31.2224,31.2967,31.0543,31.2967,22571985.528799
2013-01-22,31.1414,31.4688,31.0249,31.4551,16800094.640501
2013-01-23,31.3105,31.3681,30.9859,31.1805,19466653.125581
2013-01-24,31.2713,31.4629,31.2586,31.3105,17161850.635911
2013-01-25,31.3965,31.6457,31.1082,31.6457,18086013.53335
2013-01-28,31.5206,31.6741,31.2586,31.2586,16274343.453197
2013-01-29,31.4492,31.85,31.3026,31.7914,21589453.802232
2013-01-30,31.7914,31.8705,31.6457,31.6741,17404211.101255
2013-01-31,31.6223,31.7757,31.4922,31.4922,19970900.922773
2013-02-01,30.766,31.1277,30.2254,30.4581,51763580.849043
2013-02-04,30.1374,30.3339,29.7279,29.7435,40390366.30764
2013-02-05,29.94,30.203,29.8041,30.1658,29263141.996467
2013-02-06,30.1101,30.1805,29.8374,29.9185,23874085.929873
2013-02-07,29.9263,30.0711,29.768,29.853,22217879.866481
2013-02-08,29.898,29.985,29.8178,29.985,20135716.597035
2013-02-11,29.9938,30.2167,29.9185,30.1317,15672579.996737
2013-02-12,30.1237,30.2685,29.9469,30.1805,13729837.346947
2013-02-13,30.1609,30.2107,29.8609,29.9635,21711047.856746
2013-02-14,29.9332,30.0152,29.7279,29.9938,22430590.431627
2013-02-15,30.1893,30.2167,30.0289,30.1609,21397629.730854
2013-02-19,30.2909,30.7425,30.2763,30.7425,18273912.179736
2013-02-20,30.8441,31.1277,30.7425,31.0631,23075496.733343
2013-02-21,30.9459,30.9967,30.7797,30.9459,16239252.997853
2013-02-22,31.0035,31.5069,30.9683,31.289,21143717.037473
2013-02-25,31.5363,31.6388,30.9517,30.9606,26672946.685095
2013-02-26,31.1277,31.1638,30.6555,30.8891,19097281.58062
2013-02-27,30.7797,31.4179,30.7797,31.289,17753796.949239
2013-02-28,31.3182,31.4629,31.1149,31.1149,19524635.24357
2013-03-01,30.8217,31.0719,30.8217,31.0416,20353344.941156
2013-03-04,31.2518,31.5656,31.1334,31.5577,19451557.068466
2013-03-05,31.7474,31.7845,31.3848,31.4922,20763195.321294
2013-03-06,31.5275,31.85,31.3525,31.8041,25294588.483984
2013-03-07,31.9087,31.9869,31.3749,31.5069,18873596.808055
