,Entry_Date,Symbol,Entry_Price,Quantity,CostBasis,Exit_Date,Exit_Price,Net_Proceeds,Cap_Total
88,2021-09-16,COP,56.6183,6408.0,362810.0664,2021-09-17,56.2743,360605.7144,865781.4406635542
89,2021-09-17,EA,134.231,2627.0,352624.837,2021-09-17,132.947,349251.76900000003,865781.4406635542
90,2021-09-20,IBM,125.904,2750.0,346236.0,2021-09-20,126.274,347253.5,792763.683620485
123,2021-09-21,COP,55.8443,5678.0,317083.93539999996,2021-09-27,63.7155,361776.609,1058087.083667994
124,2021-09-21,EOG,65.5497,4837.0,317063.89890000003,2021-09-27,73.9673,357779.83009999996,1058087.083667994
135,2021-09-22,COP,57.5055,5255.0,302191.40249999997,2021-09-28,64.7562,340293.83100000006,1061242.8921362087
126,2021-09-22,EOG,65.7845,4594.0,302213.99299999996,2021-09-27,73.9673,339805.77619999996,1058087.083667994
128,2021-09-22,HAL,19.54,15466.0,302205.64,2021-09-27,21.7938,337062.9108,1058087.083667994
129,2021-09-22,LYV,85.85,3520.0,302192.0,2021-09-27,93.64,329612.8,1058087.083667994
136,2021-09-22,ORCL,85.822,3521.0,302179.262,2021-09-28,88.6379,312094.0459,1061242.8921362087
125,2021-09-22,PSX,62.1268,4864.0,302184.7552,2021-09-27,67.5083,328360.37120000005,1058087.083667994
134,2021-09-22,WMB,23.3327,12952.0,302205.13039999997,2021-09-28,24.4381,316522.27119999996,1061242.8921362087
132,2021-09-23,PSX,63.6737,5141.0,327346.49169999996,2021-09-27,67.5083,347060.17030000006,1058087.083667994
133,2021-09-24,PSX,64.5181,5604.0,361559.43240000005,2021-09-27,67.5083,378316.51320000004,1058087.083667994
138,2021-09-28,ORCL,88.7855,4505.0,399978.6775,2021-09-29,89.3827,402669.0635,1063807.8638393488
147,2021-09-29,GM,53.0606,7538.0,399970.8028,2021-10-01,52.8914,398695.3732,1011685.8854406471
139,2021-09-29,KMI,15.7184,25447.0,399986.12480000005,2021-09-29,15.6632,398581.4504,1063807.8638393488
144,2021-09-29,OKE,54.3209,7363.0,399964.7867,2021-09-29,54.5331,401527.2153,1063807.8638393488
141,2021-09-29,ORCL,89.2846,4480.0,399995.008,2021-09-29,89.3827,400434.496,1063807.8638393488
143,2021-09-29,ULTA,380.86,1050.0,399903.0,2021-09-29,378.35,397267.5,1063807.8638393488
140,2021-09-29,WMB,24.4671,16348.0,399988.1508,2021-09-29,24.6164,402428.90719999996,1063807.8638393488
167,2021-09-30,NKE,144.074,2776.0,399949.42400000006,2021-10-06,146.95,407933.19999999995,1033459.028521847
150,2021-10-01,AMD,102.6,3898.0,399934.8,2021-10-01,102.45,399350.10000000003,1011685.8854406471
153,2021-10-01,CRM,271.5,1473.0,399919.5,2021-10-01,275.26,405457.98,1011685.8854406471
156,2021-10-01,KMI,15.5235,25767.0,399994.0245,2021-10-04,15.6796,404016.25320000004,982623.1202936221
152,2021-10-01,SNPS,299.41,1335.0,399712.35000000003,2021-10-01,302.49,403824.15,1011685.8854406471
177,2021-10-01,ULTA,361.92,1105.0,399921.60000000003,2021-10-07,375.03,414408.14999999997,1090243.466511097
169,2021-10-04,BAC,41.9265,9540.0,399978.81,2021-10-06,43.0265,410472.81,1033459.028521847
184,2021-10-04,HD,319.123,1253.0,399861.119,2021-10-08,324.786,406956.858,1078164.137262097
181,2021-10-05,AMD,100.92,3894.0,392982.48,2021-10-07,106.45,414516.3,1090243.466511097
173,2021-10-05,BAC,42.5688,9233.0,393037.7304,2021-10-06,43.0265,397263.67449999996,1033459.028521847
185,2021-10-05,GS,366.456,1072.0,392840.832,2021-10-08,380.706,408116.832,1078164.137262097
189,2021-10-05,HD,317.563,1237.0,392825.431,2021-10-11,327.348,404929.476,1079343.0065032328
191,2021-10-06,AAPL,137.178,2915.0,399873.87,2021-10-11,140.455,409426.325,1079343.0065032328
192,2021-10-06,HD,318.789,1254.0,399761.40599999996,2021-10-12,328.152,411502.608,1077527.5791713328
193,2021-10-19,LULU,417.64,957.0,399681.48,2021-10-19,416.64,398724.48,1050187.2927284925
221,2021-10-19,MSFT,304.918,1311.0,399747.498,2021-10-25,304.719,399486.609,1164095.6099157874
222,2021-10-19,NVDA,22.2411,17984.0,399983.9424,2021-10-25,23.13,415969.92,1164095.6099157874
198,2021-10-19,PANW,172.017,2325.0,399939.52499999997,2021-10-20,170.64,396737.99999999994,1041702.5976573923
208,2021-10-20,AMD,116.29,3439.0,399921.31,2021-10-21,119.33,410375.87,1097257.2161084674
231,2021-10-20,CBOE,123.467,3239.0,399909.613,2021-10-26,128.602,416541.878,1208511.388861443
233,2021-10-20,GS,398.327,1004.0,399920.308,2021-10-26,404.746,406364.984,1208511.388861443
232,2021-10-20,LYV,99.49,4020.0,399949.8,2021-10-26,101.09,406381.8,1208511.388861443
223,2021-10-20,TSLA,288.45,1386.0,399791.7,2021-10-25,341.62,473485.32,1164095.6099157874
212,2021-10-21,AMD,116.5,3433.0,399944.5,2021-10-21,119.33,409659.89,1097257.2161084674
227,2021-10-21,ULTA,357.95,1117.0,399830.14999999997,2021-10-25,371.0,414407.0,1164095.6099157874
247,2021-10-25,NVDA,22.9371,17438.0,399977.1498,2021-10-29,25.5281,445159.00779999996,1162314.3044907174
234,2021-10-25,SBUX,111.595,3584.0,399956.48,2021-10-26,111.772,400590.848,1208511.388861443
229,2021-10-25,ULTA,371.45,1076.0,399680.2,2021-10-25,371.0,399196.0,1164095.6099157874
238,2021-10-26,AMD,122.99,3252.0,399963.48,2021-10-27,122.28,397654.56,1175731.0457146338
239,2021-10-27,AMD,121.63,3288.0,399919.44,2021-10-27,122.28,402056.64,1175731.0457146338
245,2021-10-27,AMZN,169.4,2361.0,399953.4,2021-10-28,172.329,406868.76900000003,1173756.3626157276
250,2021-10-27,BKNG,2431.37,164.0,398744.68,2021-11-01,2489.69,408309.16000000003,1195210.1531218078
246,2021-10-27,EOG,84.9411,4709.0,399987.6399,2021-10-28,85.206,401235.054,1173756.3626157276
270,2021-10-29,GM,53.6579,7454.0,399965.9866,2021-11-04,58.3766,435139.1764,1239856.612345737
272,2021-11-01,CMG,35.6908,11207.0,399986.7956,2021-11-04,36.1632,405280.98240000004,1239856.612345737
258,2021-11-01,EA,139.927,2858.0,399911.366,2021-11-02,139.19,397805.02,1168870.9972425674
271,2021-11-01,GM,54.6037,7325.0,399972.10250000004,2021-11-04,58.3766,427608.59500000003,1239856.612345737
254,2021-11-01,MA,333.3,1200.0,399960.0,2021-11-01,332.104,398524.8,1195210.1531218078
273,2021-11-02,GM,54.7828,7301.0,399969.2228,2021-11-04,58.3766,426207.5566,1239856.612345737
261,2021-11-02,MSCI,649.608,615.0,399508.92,2021-11-02,646.97,397886.55,1168870.9972425674
275,2021-11-03,HD,356.159,1123.0,399966.557,2021-11-04,361.558,406029.634,1239856.612345737
276,2021-11-03,LULU,466.13,858.0,399939.54,2021-11-04,473.94,406640.52,1239856.612345737
286,2021-11-03,MA,326.592,1224.0,399748.608,2021-11-08,347.635,425505.24,1260989.302153226
294,2021-11-03,ULTA,372.77,1073.0,399982.20999999996,2021-11-09,395.11,423953.03,1277659.4871230463
295,2021-11-04,AAPL,149.089,2682.0,399856.698,2021-11-09,148.544,398395.00800000003,1277659.4871230463
278,2021-11-04,HD,360.194,1110.0,399815.34,2021-11-04,361.558,401329.38,1239856.612345737
283,2021-11-04,TSLA,411.47,972.0,399948.84,2021-11-05,407.363,395956.836,1241293.6954545376
296,2021-11-08,AAPL,149.138,2682.0,399988.11600000004,2021-11-09,148.544,398395.00800000003,1277659.4871230463
293,2021-11-08,AMD,137.7,2904.0,399880.8,2021-11-08,150.16,436064.64,1260989.302153226
298,2021-11-08,AMZN,176.162,2270.0,399887.74,2021-11-09,178.812,405903.24000000005,1277659.4871230463
319,2021-11-08,HD,359.653,1112.0,399934.136,2021-11-12,361.989,402531.768,1248752.944381196
291,2021-11-08,NVDA,30.1022,13288.0,399998.0336,2021-11-08,30.7565,408692.372,1260989.302153226
290,2021-11-08,TSLA,383.262,1043.0,399742.266,2021-11-08,387.647,404315.821,1260989.302153226
299,2021-11-09,AAPL,147.942,2703.0,399887.226,2021-11-09,148.544,401514.43200000003,1277659.4871230463
328,2021-11-09,HD,359.113,1113.0,399692.769,2021-11-15,360.478,401212.014,1219341.5240428518
312,2021-11-10,BAC,45.4678,8797.0,399980.23659999995,2021-11-11,46.1876,406312.31720000005,1247981.032858396
332,2021-11-10,COF,151.725,2636.0,399947.1,2021-11-15,153.16,403729.76,1219341.5240428518
336,2021-11-10,GS,389.928,1025.0,399676.2,2021-11-16,390.663,400429.575,1247785.3611004082
330,2021-11-10,JPM,162.221,2465.0,399874.765,2021-11-15,161.464,398008.76,1219341.5240428518
337,2021-11-10,PRU,104.106,3842.0,399975.252,2021-11-16,105.226,404278.292,1247785.3611004082
315,2021-11-11,BAC,46.0118,8693.0,399980.5774,2021-11-11,46.1876,401508.8068,1247981.032858396
325,2021-11-11,EOG,86.0403,4648.0,399915.31440000003,2021-11-12,86.141,400383.368,1248752.944381196
333,2021-11-11,MPC,63.3845,6310.0,399956.195,2021-11-15,63.8772,403065.13200000004,1219341.5240428518
342,2021-11-11,OKE,59.0297,6776.0,399985.2472,2021-11-17,59.7352,404765.7152,1262500.9792915576
343,2021-11-15,IBM,113.89,3512.0,399981.68,2021-11-17,112.475,395012.19999999995,1262500.9792915576
352,2021-11-16,AAPL,147.687,2708.0,399936.396,2021-11-22,158.599,429486.09199999995,1260801.874009428
345,2021-11-16,TSLA,334.437,1196.0,399986.652,2021-11-17,363.003,434151.588,1262500.9792915576
361,2021-11-17,AAPL,148.723,2689.0,399916.14700000006,2021-11-23,158.976,427486.464,1296997.6362852296
382,2021-11-19,T,17.1964,23260.0,399988.264,2021-11-26,17.1261,398353.086,1191765.9841276244
391,2021-11-22,CMCSA,50.4116,7934.0,399965.6344,2021-11-29,50.1999,398286.0066,1219775.8291841964
375,2021-11-22,COF,150.24,2662.0,399938.88,2021-11-24,152.679,406431.498,1319907.4831751287
373,2021-11-22,HD,398.093,1004.0,399685.37200000003,2021-11-24,400.34,401941.36,1319907.4831751287
392,2021-11-22,IBM,110.523,3619.0,399982.73699999996,2021-11-29,112.905,408603.195,1219775.8291841964
377,2021-11-22,PRU,101.576,3937.0,399904.712,2021-11-24,104.501,411420.43700000003,1319907.4831751287
393,2021-11-22,SBUX,108.531,3685.0,399936.73500000004,2021-11-29,108.157,398558.545,1219775.8291841964
386,2021-11-23,MA,323.063,1238.0,399951.994,2021-11-26,322.285,398988.83,1191765.9841276244
398,2021-11-23,SBUX,109.395,3656.0,399948.12,2021-11-30,107.097,391546.632,1182269.2706133407
389,2021-11-24,CMG,33.811,11830.0,399984.13,2021-11-26,33.7376,399115.808,1191765.9841276244
388,2021-11-24,ULTA,401.46,996.0,399854.16,2021-11-26,399.53,397931.87999999995,1191765.9841276244
399,2021-11-26,IBM,109.567,3650.0,399919.55,2021-11-30,111.568,407223.2,1182269.2706133407
400,2021-11-29,AAPL,156.979,2548.0,399982.492,2021-11-30,162.817,414857.716,1182269.2706133407
397,2021-11-29,FTNT,66.6,6006.0,399999.6,2021-11-29,68.66,412371.95999999996,1219775.8291841964
402,2021-12-02,AMD,147.675,2708.0,399903.9,2021-12-02,150.68,408041.44,1197931.638656119
403,2021-12-02,FTNT,61.052,6551.0,399951.652,2021-12-02,62.622,410236.722,1197931.638656119
401,2021-12-02,ORCL,87.8753,4551.0,399920.4903,2021-12-02,88.4557,402561.8907,1197931.638656119
431,2021-12-03,IBM,111.811,3577.0,399947.94700000004,2021-12-09,117.735,421138.095,1221814.977511623
432,2021-12-03,MA,318.377,1256.0,399881.512,2021-12-09,342.511,430193.81600000005,1221814.977511623
433,2021-12-03,PRU,98.7567,4050.0,399964.63499999995,2021-12-09,101.818,412362.89999999997,1221814.977511623
404,2021-12-03,VZ,47.9663,8339.0,399990.97569999995,2021-12-03,48.7529,406550.43309999997,1153842.1814873025
412,2021-12-06,BKNG,2163.0,184.0,397992.0,2021-12-06,2227.28,409819.52,1177989.3129160027
441,2021-12-06,IBM,113.764,3516.0,399994.224,2021-12-10,118.223,415672.06799999997,1222096.453440655
444,2021-12-07,IBM,114.779,3484.0,399890.03599999996,2021-12-10,118.223,411888.932,1222096.453440655
442,2021-12-07,T,16.4718,24283.0,399984.71940000006,2021-12-10,16.1499,392168.0217,1222096.453440655
448,2021-12-07,VZ,48.3548,8272.0,399990.9056,2021-12-13,47.6711,394335.33920000005,1140833.3451407568
428,2021-12-08,BKNG,2268.96,176.0,399336.96,2021-12-08,2307.2,406067.19999999995,1230820.9110751227
447,2021-12-08,IBM,116.242,3441.0,399988.722,2021-12-10,118.223,406805.343,1222096.453440655
446,2021-12-08,LYV,109.08,3667.0,399996.36,2021-12-10,111.87,410227.29000000004,1222096.453440655
445,2021-12-08,T,16.2771,24574.0,399993.45540000004,2021-12-10,16.1499,396867.64259999996,1222096.453440655
450,2021-12-13,FTNT,66.912,5978.0,399999.93600000005,2021-12-13,66.32,396460.95999999996,1140833.3451407568
449,2021-12-13,MSFT,337.521,1185.0,399962.385,2021-12-13,336.249,398455.065,1140833.3451407568
459,2021-12-14,AMD,131.67,3037.0,399881.79,2021-12-15,146.5,444920.5,1204137.3294855221
458,2021-12-14,HD,393.549,1016.0,399845.784,2021-12-15,397.798,404162.768,1204137.3294855221
474,2021-12-14,IBM,116.564,3431.0,399931.084,2021-12-20,121.064,415370.584,1152674.8342311871
457,2021-12-14,SBUX,111.909,3574.0,399962.766,2021-12-15,112.016,400345.184,1204137.3294855221
451,2021-12-14,TSLA,315.0,1269.0,399735.0,2021-12-14,319.503,405449.307,1137231.9063847163
460,2021-12-14,ULTA,382.54,1045.0,399754.30000000005,2021-12-15,394.61,412367.45,1204137.3294855221
466,2021-12-15,FTNT,63.2,6329.0,399992.80000000005,2021-12-15,67.356,426296.12399999995,1204137.3294855221
462,2021-12-15,HD,390.792,1023.0,399780.21599999996,2021-12-15,397.798,406947.354,1204137.3294855221
482,2021-12-15,IBM,117.95,3391.0,399968.45,2021-12-21,122.868,416645.388,1220827.801982948
463,2021-12-15,SBUX,112.143,3566.0,399901.938,2021-12-15,112.016,399449.05600000004,1204137.3294855221
464,2021-12-15,ULTA,389.65,1026.0,399780.89999999997,2021-12-15,394.61,404869.86,1204137.3294855221
492,2021-12-16,IBM,117.677,3399.0,399984.123,2021-12-22,123.62,420184.38,1267255.4843937885
473,2021-12-17,ULTA,383.23,1043.0,399708.89,2021-12-17,380.94,397320.42,1178673.4140604776
517,2021-12-20,BAC,42.285,9459.0,399973.81499999994,2021-12-27,43.6245,412644.1455,1338695.1058303984
514,2021-12-20,GM,53.7773,7438.0,399995.5574,2021-12-27,57.1721,425246.0798,1338695.1058303984
516,2021-12-20,IBM,119.775,3339.0,399928.72500000003,2021-12-27,125.396,418697.244,1338695.1058303984
518,2021-12-20,JPM,149.783,2670.0,399920.61,2021-12-27,153.32,409364.39999999997,1338695.1058303984
515,2021-12-20,KMI,14.4049,27768.0,399995.2632,2021-12-27,14.876,413076.768,1338695.1058303984
527,2021-12-21,BAC,42.5491,9400.0,399961.54000000004,2021-12-28,43.6834,410623.95999999996,1338822.7302401976
526,2021-12-21,GM,54.2552,7372.0,399969.3344,2021-12-28,56.8535,419124.002,1338822.7302401976
528,2021-12-21,GS,366.75,1090.0,399757.5,2021-12-28,377.648,411636.32,1338822.7302401976
534,2021-12-22,MA,344.565,1160.0,399695.4,2021-12-29,359.189,416659.24000000005,1319730.2817891277
533,2021-12-22,XOM,58.0373,6892.0,399993.0716,2021-12-29,58.8172,405368.1424,1319730.2817891277
542,2021-12-23,XOM,58.8357,6798.0,399965.0886,2021-12-30,58.47,397479.06,1290926.8229833585
551,2021-12-27,KMI,14.6589,27287.0,399997.4043,2021-12-31,14.9128,406925.5736,1302482.2742312779
576,2021-12-29,COF,143.209,2793.0,399982.737,2022-01-04,148.057,413523.20099999994,1630807.1762723895
539,2021-12-29,COP,70.3903,5682.0,399957.6846,2021-12-29,70.0636,398101.37519999995,1319730.2817891277
577,2021-12-29,EOG,83.533,4788.0,399956.004,2022-01-04,88.6176,424301.0688,1630807.1762723895
575,2021-12-29,KMI,14.9128,26822.0,399991.1216,2022-01-04,15.5905,418168.391,1630807.1762723895
574,2021-12-29,WMB,24.8729,16081.0,399981.10490000003,2022-01-04,25.4337,408999.3297,1630807.1762723895
580,2021-12-30,EOG,83.6261,4783.0,399983.63629999995,2022-01-04,88.6176,423857.98079999996,1630807.1762723895
579,2021-12-30,PSX,70.023,5712.0,399971.376,2022-01-04,75.4492,430965.83040000004,1630807.1762723895
588,2021-12-30,WMB,24.8257,16112.0,399991.67840000003,2022-01-05,25.4917,410722.27040000004,1606444.342838128
582,2021-12-31,COF,142.236,2812.0,399967.632,2022-01-04,148.057,416336.284,1630807.1762723895
581,2021-12-31,HAL,22.3195,17921.0,399987.75950000004,2022-01-04,25.0811,449478.3931,1630807.1762723895
591,2021-12-31,WMB,24.6069,16255.0,399985.1595,2022-01-06,26.0997,424250.6235,1653231.185702132
585,2022-01-03,EOG,82.0937,4872.0,399960.5064,2022-01-04,88.6176,431744.9472,1630807.1762723895
584,2022-01-03,HAL,22.8223,17526.0,399983.6298,2022-01-04,25.0811,439571.3586,1630807.1762723895
586,2022-01-04,COP,71.8389,5568.0,399998.99519999995,2022-01-04,74.1611,412929.00480000005,1630807.1762723895
597,2022-01-04,XOM,61.6831,6484.0,399953.22040000005,2022-01-10,65.8572,427018.0848,1638379.9529546439
595,2022-01-06,PANW,167.0,2395.0,399965.0,2022-01-07,175.163,419515.385,1667852.7959978818
596,2022-01-07,EA,128.366,3116.0,399988.45600000006,2022-01-07,131.035,408305.06,1667852.7959978818
620,2022-01-11,HAL,25.771,15521.0,399991.691,2022-01-14,28.3454,439948.9534,1775256.285436783
614,2022-01-12,BAC,48.0465,8325.0,399987.1125,2022-01-13,47.6507,396692.0775,1661542.2848288282
625,2022-01-12,COP,80.9344,4942.0,399977.8048,2022-01-14,83.5746,413025.6732,1775256.285436783
641,2022-01-12,CVX,123.54,3237.0,399898.98000000004,2022-01-19,124.427,402770.199,1667609.2943399283
622,2022-01-12,EOG,96.0014,4166.0,399941.8324,2022-01-14,98.8884,411969.07440000004,1775256.285436783
621,2022-01-12,HAL,26.9944,14817.0,399976.02479999996,2022-01-14,28.3454,419993.7918,1775256.285436783
611,2022-01-12,JPM,164.284,2434.0,399867.256,2022-01-13,164.058,399317.17199999996,1661542.2848288282
635,2022-01-12,WMB,27.6119,14486.0,399985.98339999997,2022-01-18,28.1448,407705.5728,1732308.244437934
627,2022-01-13,COP,80.8765,4945.0,399934.2925,2022-01-14,83.5746,413276.397,1775256.285436783
647,2022-01-13,CVX,122.72,3259.0,399944.48,2022-01-20,123.989,404080.151,1603136.8958577982
628,2022-01-13,EOG,95.0228,4209.0,399950.96520000004,2022-01-14,98.8884,416221.2756,1775256.285436783
629,2022-01-13,HAL,27.32,14641.0,399992.12,2022-01-14,28.3454,415005.0014,1775256.285436783
637,2022-01-13,WMB,27.7738,14402.0,399998.2676,2022-01-18,28.1448,405341.4096,1732308.244437934
638,2022-01-14,BX,110.926,3606.0,399999.156,2022-01-18,108.881,392624.886,1732308.244437934
633,2022-01-14,MA,362.678,1102.0,399671.156,2022-01-14,370.453,408239.20599999995,1775256.285436783
643,2022-01-14,MSFT,301.423,1327.0,399988.321,2022-01-19,300.51,398776.76999999996,1667609.2943399283
640,2022-01-18,BX,108.959,3671.0,399988.489,2022-01-18,108.881,399702.151,1732308.244437934
648,2022-01-19,MA,360.774,1108.0,399737.592,2022-01-20,362.359,401493.772,1603136.8958577982
644,2022-01-19,NFLX,515.0,776.0,399640.0,2022-01-19,515.86,400307.36,1667609.2943399283
646,2022-01-19,SNPS,314.6094,1271.0,399868.5474,2022-01-19,312.14,396729.94,1667609.2943399283
652,2022-01-20,GS,339.937,1176.0,399765.912,2022-01-21,335.066,394037.616,1540806.4901698632
650,2022-01-20,MA,360.196,1110.0,399817.56000000006,2022-01-20,362.359,402218.49,1603136.8958577982
649,2022-01-20,MSCI,515.004,776.0,399643.104,2022-01-20,510.857,396425.032,1603136.8958577982
653,2022-01-21,EA,137.497,2909.0,399978.77300000004,2022-01-21,138.224,402093.616,1540806.4901698632
658,2022-01-24,JPM,138.751,2882.0,399880.38200000004,2022-01-26,144.252,415734.264,1481192.5812271675
657,2022-01-24,XOM,68.1757,5867.0,399986.83190000005,2022-01-25,72.0705,422837.6235,1483018.052248903
664,2022-08-08,COP,90.9971,4395.0,399932.25450000004,2022-08-09,93.4329,410637.5955,1494682.7551605618
663,2022-08-08,EOG,103.903,3849.0,399922.647,2022-08-09,105.038,404291.262,1494682.7551605618
661,2022-08-08,GM,36.4555,10972.0,399989.746,2022-08-08,37.3912,410256.2464,1480966.2597978273
682,2022-08-08,MPC,89.5306,4467.0,399933.1902,2022-08-12,96.277,430069.359,1586612.9068973633
710,2022-08-10,MPC,93.047,4298.0,399916.006,2022-08-16,96.0486,412816.88279999996,1494242.1334309806
667,2022-08-10,PANW,171.573,2331.0,399936.663,2022-08-10,173.947,405470.457,1474355.5600322327
709,2022-08-10,XOM,89.0902,4489.0,399925.9078,2022-08-16,90.7296,407285.1744,1494242.1334309806
699,2022-08-11,COP,95.9862,4167.0,399974.4954,2022-08-15,99.0219,412624.2573,1495817.8566330182
724,2022-08-11,CVX,155.483,2572.0,399902.276,2022-08-17,155.08,398865.76,1500954.559516036
692,2022-08-11,EOG,109.056,3667.0,399908.352,2022-08-12,111.104,407418.368,1586612.9068973633
685,2022-08-11,HAL,28.8379,13870.0,399981.673,2022-08-12,29.3342,406865.354,1586612.9068973633
725,2022-08-11,KMI,18.1157,22080.0,399994.656,2022-08-17,18.283,403688.64,1500954.559516036
721,2022-08-11,MPC,95.2299,4200.0,399965.58,2022-08-17,98.0063,411626.45999999996,1500954.559516036
723,2022-08-11,OKE,62.2499,6425.0,399955.6075,2022-08-17,61.9743,398184.8775,1500954.559516036
722,2022-08-11,PSX,85.3338,4687.0,399959.5206,2022-08-17,89.0854,417543.2698,1500954.559516036
720,2022-08-11,XOM,91.1066,4390.0,399957.974,2022-08-17,91.4637,401525.64300000004,1500954.559516036
718,2022-08-12,GM,38.6555,10347.0,399968.4585,2022-08-16,38.8149,401617.77030000003,1494242.1334309806
706,2022-08-12,PANW,176.15,2270.0,399860.5,2022-08-15,175.923,399345.21,1495817.8566330182
727,2022-08-12,ULTA,391.85,1020.0,399687.0,2022-08-18,409.25,417435.0,1541114.8002264993
719,2022-08-16,EA,130.874,3056.0,399950.94399999996,2022-08-16,134.712,411679.872,1494242.1334309806
728,2022-08-19,SBUX,87.2685,4583.0,399951.5355,2022-08-19,86.4233,396077.9839,1527312.3947829492
744,2022-08-23,LULU,315.35,1268.0,399863.80000000005,2022-08-25,323.36,410020.48000000004,1639910.8625783254
752,2022-08-24,BLK,685.015,583.0,399363.745,2022-08-25,700.501,408392.083,1639910.8625783254
755,2022-08-24,BX,101.067,3957.0,399922.11899999995,2022-08-25,104.425,413209.725,1639910.8625783254
746,2022-08-24,CBOE,120.639,3315.0,399918.285,2022-08-25,122.286,405378.09,1639910.8625783254
750,2022-08-24,CMG,32.7404,12217.0,399989.4668,2022-08-25,33.2648,406396.0616,1639910.8625783254
751,2022-08-24,GM,38.4366,10406.0,399971.2596,2022-08-25,40.2086,418410.69159999996,1639910.8625783254
753,2022-08-24,HD,301.25,1327.0,399758.75,2022-08-25,305.921,405957.167,1639910.8625783254
745,2022-08-24,LULU,315.1,1269.0,399861.9,2022-08-25,323.36,410343.84,1639910.8625783254
756,2022-08-24,MA,339.632,1177.0,399746.864,2022-08-25,344.115,405023.35500000004,1639910.8625783254
749,2022-08-24,MSCI,467.617,855.0,399812.53500000003,2022-08-25,474.509,405705.195,1639910.8625783254
754,2022-08-24,NKE,110.025,3635.0,399940.875,2022-08-25,112.551,409122.885,1639910.8625783254
747,2022-08-24,SBUX,84.2757,4746.0,399972.4722,2022-08-25,86.8906,412382.78760000004,1639910.8625783254
741,2022-08-24,TSLA,297.563,1344.0,399924.67199999996,2022-08-24,297.097,399298.36799999996,1551372.6754846452
748,2022-08-24,ULTA,403.7,990.0,399663.0,2022-08-25,419.25,415057.5,1639910.8625783254
757,2022-08-25,LULU,319.22,1253.0,399982.66000000003,2022-08-25,323.36,405170.08,1639910.8625783254
