Date,Open,High,Low,Close,Volume,Quarter_Sin,Quarter_Cos,Pct_Price,Pct_PriceN,GARCH_Sig,EMA_SHORT,EMA_LONG,DEMA_SHORT,DEMA_LONG,MACD_HIST,RSI,PLUS_DI,MINUS_DI,EPS,Pct_Surprise,Pct_EPS,Pct_EPS_YTY,PCT_REALGDP,INFLATION,FFR,T10Y2Y,Label
2014-12-26,21.8957,21.9671,21.7362,21.7627,2740618.8697722,-1.0,0.0,-0.25071731737054126,-1.1195369188199522,1.5794889843695141,21.764640872312995,21.493479990795095,21.815975839168352,21.91452862348895,-0.03010094323547252,53.5380472091672,15.049410740437189,22.8918412746794,0.66,-8.3333,-42.608695652173914,17.85714285714286,2.7,-0.803351756605549,0.12,1.52,0
2014-12-29,21.7264,21.8379,21.7088,21.745,2893297.154648,-1.0,0.0,-0.08133182004069761,-1.2968267009218937,1.5496234774543207,21.75809391487533,21.517434277386037,21.78795258782046,21.92005596626276,-0.03587308257954025,53.15728441914399,14.594257683643988,22.199502437531518,0.66,-8.3333,-42.608695652173914,17.85714285714286,2.7,-0.803351756605549,0.12,1.5,0
2014-12-30,21.6971,21.8575,21.5543,21.7773,3503644.2768611,-1.0,0.0,0.14853989422856095,0.42425052916030825,1.5191750369378048,21.76449594325022,21.54218339382546,21.78866974413023,21.928852217682923,-0.03843459472951605,60.355186428697664,14.002467453066213,20.583555790834097,0.66,-8.3333,-42.608695652173914,17.85714285714286,2.7,-0.803351756605549,0.12,1.51,0
2014-12-31,21.8047,21.8751,21.658,21.7001,2511821.2573115,-1.0,0.0,-0.35449757316105,-0.38605962119333537,1.4915081600562334,21.74303062883348,21.55722307060399,21.74483628647566,21.920673618798457,-0.045749903226951105,57.691507386819644,13.239756314103499,22.06417754342915,0.66,-8.3333,-42.608695652173914,17.85714285714286,2.7,-0.803351756605549,0.12,1.5,0
2015-01-02,21.7988,21.9847,21.6306,21.8957,4030681.5698115,0.0,1.0,0.9013783346620619,0.35888786014832696,1.4710036624989853,21.79392041922232,21.589458968641704,21.829050717909666,21.947460991423203,-0.03814758664605289,59.048797329957445,14.823461974463536,20.091319758600875,0.66,-8.3333,-42.608695652173914,17.85714285714286,3.6,-0.543199001688326,0.11,1.46,0
2015-01-05,21.7362,21.8516,21.2667,21.5729,4700283.6196133,0.0,1.0,-1.4742620697214548,-0.872134431848981,1.4508958756194086,21.720246946148215,21.58788192400916,21.69455149655704,21.910361666143928,-0.054589848522529294,50.948113605079065,12.609820195389887,17.091009514544247,0.66,-8.3333,-42.608695652173914,17.85714285714286,3.6,-0.543199001688326,0.11,1.36,0
2015-01-06,21.6257,21.6512,20.7581,21.1562,5228241.0677622,0.0,1.0,-1.931590096834468,-2.7077489077949046,1.4702390578218756,21.532231297432144,21.546769359817812,21.389757231893977,21.80133966367138,-0.09110891314338737,41.755311986642596,10.215722251890943,13.84611386202332,0.66,-8.3333,-42.608695652173914,17.85714285714286,3.6,-0.543199001688326,0.11,1.32,0
2015-01-07,21.3616,21.5896,21.167,21.4584,3924069.3213484,0.0,1.0,1.4284228736729743,-1.4643688611535866,1.515389671448449,21.507620864954763,21.538353230311355,21.396231199611062,21.76106414995874,-0.09221116489879122,46.13871248910474,9.271572408559118,21.286108742619398,0.66,-8.3333,-42.608695652173914,17.85714285714286,3.6,-0.543199001688326,0.11,1.34,0
2015-01-08,21.6853,21.7567,21.5621,21.6257,5491355.3571474,0.0,1.0,0.779648063229299,-0.34285556287759755,1.5024389497921247,21.54698057663651,21.5466719702817,21.49896060752854,21.755698805173935,-0.07945589758120583,48.56586444834465,8.662531171011127,28.588400932153696,0.66,-8.3333,-42.608695652173914,17.85714285714286,3.6,-0.543199001688326,0.11,1.41,0
2015-01-09,21.6913,21.9915,21.4458,21.9475,4740086.4663093,0.0,1.0,1.4880443176406022,0.23657613138652334,1.470550256545276,21.68048705109101,21.58484606835011,21.737478054655362,21.808504055314504,-0.04864273284060283,51.31315430131999,12.691674493047936,25.236516023616367,0.66,-8.3333,-42.608695652173914,17.85714285714286,3.6,-0.543199001688326,0.11,1.39,0
2015-01-12,22.0042,22.1578,21.6512,22.0385,6690908.5246945,0.0,1.0,0.4146258115958368,2.1582633767365467,1.4696806157039677,21.799824700727342,21.62805120469772,21.917377136194464,21.8694987924562,-0.02274475502846754,53.69454745227305,11.3287882192476,26.88038592748186,0.66,-8.3333,-42.608695652173914,17.85714285714286,3.6,-0.543199001688326,0.11,1.36,1
2015-01-13,22.2742,22.4405,21.6638,21.8654,7271838.2852168,0.0,1.0,-0.7854436554211808,3.3522088087653,1.4415185748300612,21.82168313381823,21.650655851869367,21.9146237128569,21.889560254901387,-0.01808754106813093,59.53251104004873,15.18821015653358,22.742063103821437,0.66,-8.3333,-42.608695652173914,17.85714285714286,3.6,-0.543199001688326,0.11,1.37,0
2015-01-14,21.6189,21.8575,21.4076,21.7773,6448322.897784,0.0,1.0,-0.4029196813230107,1.4861313052231262,1.4321407846951237,21.80688875587882,21.66271719931038,21.858986223278325,21.88978144973836,-0.02152203865028124,61.06367470193161,13.80376834814549,20.669069469585573,0.66,-8.3333,-42.608695652173914,17.85714285714286,3.6,-0.543199001688326,0.11,1.35,0
2015-01-15,21.9074,21.9191,21.4261,21.4712,6733852.1678008,0.0,1.0,-1.4055920614584938,-0.7144277410673361,1.41190025267981,21.694992503919213,21.644477466042723,21.65512664754581,21.833413933949686,-0.043711419858970424,56.03864734299518,13.675665730495147,18.646084815653783,0.66,-8.3333,-42.608695652173914,17.85714285714286,3.6,-0.543199001688326,0.11,1.33,0
2015-01-16,21.3499,21.6306,21.1386,21.6022,7934595.4027377,0.0,1.0,0.6101196020716237,-1.5732999202642706,1.4318289084425513,21.664061669279477,21.640451040705322,21.616863875270717,21.807750603030165,-0.048498466730656026,48.37397209249021,12.34312451479297,16.829231653402825,0.66,-8.3333,-42.608695652173914,17.85714285714286,3.6,-0.543199001688326,0.11,1.34,0
2015-01-20,21.6512,21.8115,21.2207,21.7773,4782654.8905736,0.0,1.0,0.810565590541712,-1.1851986296708028,1.4128701541860562,21.70180777951965,21.653484274923862,21.69550665700726,21.816642519415492,-0.03920222588164374,46.56266682484134,14.436009752146708,14.902063300514662,0.66,-8.3333,-42.608695652173914,17.85714285714286,3.6,-0.543199001688326,0.11,1.29,0
2015-01-21,21.7773,22.4532,21.7362,22.2595,6983039.3970619,0.0,1.0,2.2142322510136703,1.8023909921611292,1.3998149692984554,21.887705186346434,21.711200058264446,22.007436042556026,21.911038464398352,-0.0018784230735506835,52.98507462686566,24.43055161515329,12.917843622110071,0.66,-8.3333,-42.608695652173914,17.85714285714286,3.6,-0.543199001688326,0.11,1.34,1
2015-01-22,22.4199,23.086,22.2918,22.9099,9061983.8652633,0.0,1.0,2.921898515240695,5.200828385520695,1.462626332530152,22.228436790897625,21.825361957477355,22.535411764738146,22.10945747183876,0.061794349528806164,64.79914922415041,31.99182365592844,11.044273701139586,0.66,-8.3333,-42.608695652173914,17.85714285714286,3.6,-0.543199001688326,0.11,1.37,1
2015-01-23,22.9354,23.2483,22.7153,23.1329,6704918.3987865,0.0,1.0,0.9733783211624658,7.739204143224421,1.576662659473958,22.529924527265084,21.94988939009856,22.935566334070405,22.319595865939966,0.11122780264179497,65.82424029097734,28.994425501866164,17.453939945716908,0.66,-8.3333,-42.608695652173914,17.85714285714286,3.6,-0.543199001688326,0.11,1.29,1
2015-01-26,23.1594,23.4029,23.0635,23.3833,9601099.7287839,0.0,1.0,1.0824410255523498,8.244993565470171,1.5582570368614048,22.814383018176724,22.086404686279646,23.274449883321363,22.544414860966665,0.15064003619053118,67.4816352959564,27.200778038815997,22.720784076890936,0.66,-8.3333,-42.608695652173914,17.85714285714286,3.6,-0.543199001688326,0.11,1.29,1
2015-01-27,23.1291,23.6601,23.0058,23.4665,8305383.1862482,0.0,1.0,0.35580948796791745,7.756700784762116,1.5272037396329705,23.03175534545115,22.217842335205393,23.483381473730525,22.751152270855037,0.17069145654728896,68.90086971955981,28.610931150704555,20.0747065669383,0.66,-8.3333,-42.608695652173914,17.85714285714286,3.6,-0.543199001688326,0.11,1.29,1
