Date,Open,High,Low,Close,Volume,Quarter_Sin,Quarter_Cos,Pct_Price,Pct_PriceN,GARCH_Sig,EMA_SHORT,EMA_LONG,DEMA_SHORT,DEMA_LONG,MACD_HIST,RSI,PLUS_DI,MINUS_DI,EPS,Pct_Surprise,Pct_EPS,Pct_EPS_YTY,PCT_REALGDP,INFLATION,FFR,T10Y2Y,Label
2014-12-26,44.3178,44.6401,44.2017,44.4676,3423994.3729182,-1.0,0.0,0.5606098639294066,-0.2536972277241145,1.3687030051464122,44.186761293596895,44.14691160372075,44.31993529735549,44.35570079740423,-0.092094790081575,48.26903081048539,21.09043841324623,15.329658264756612,0.37,5.7143,-32.72727272727274,23.33333333333334,2.7,-0.803351756605549,0.12,1.52,0
2014-12-29,44.3634,44.8463,44.3634,44.6798,4374518.351781,-1.0,0.0,0.4772013780820261,2.584366146089234,1.3842359970066036,44.3511075290646,44.19766287955687,44.54945435521547,44.43248520912223,-0.04748449132288807,45.481809583131465,22.4299979318557,14.379400433999256,0.37,5.7143,-32.72727272727274,23.33333333333334,2.7,-0.803351756605549,0.12,1.5,0
2014-12-30,44.4913,44.6798,44.3684,44.4913,4515132.6027095,-1.0,0.0,-0.4218908768615748,0.9970012780321502,1.377174699687735,44.397838352709734,44.225628319599075,44.561223452573735,44.46338868257734,-0.0308761910676687,48.52923076923078,21.480947033640444,13.838921671510885,0.37,5.7143,-32.72727272727274,23.33333333333334,2.7,-0.803351756605549,0.12,1.51,0
2014-12-31,44.533,44.8265,44.1026,44.1543,5114631.7305735,-1.0,0.0,-0.7574514568016721,0.18924051925419683,1.419167436962429,44.31665890180649,44.218835146303924,44.37146266778033,44.42780546077912,-0.04209618552072758,45.54962466714059,21.361740830052366,12.481956790548685,0.37,5.7143,-32.72727272727274,23.33333333333334,2.7,-0.803351756605549,0.12,1.5,0
2015-01-02,44.3347,44.523,43.2171,43.6405,5428534.7904341,0.0,1.0,-1.1636465757581815,-1.3098234497294192,1.4906653807129902,44.09127260120433,44.16375560856069,43.97755091145211,44.30299012084199,-0.08135726256486536,41.49199595438219,17.868345487805986,10.44071820137531,0.37,5.7143,-32.72727272727274,23.33333333333334,3.6,-0.543199001688326,0.11,1.46,0
2015-01-05,43.3986,43.4174,42.7679,42.9365,7500987.7857774,0.0,1.0,-1.6131804172729525,-3.4431811026455095,1.6091808077859313,43.70634840080289,44.0468741220311,43.373917807367114,44.0670982881874,-0.14808850639639162,36.644947542794036,15.94282812213207,9.315612118074233,0.37,5.7143,-32.72727272727274,23.33333333333334,3.6,-0.543199001688326,0.11,1.36,0
2015-01-06,43.117,43.2369,42.278,42.6836,8248406.3248483,0.0,1.0,-0.5890093510183769,-4.467790813745809,1.7733892263815216,43.365432267201925,43.91703849136147,42.91653444917743,43.81786621394465,-0.199413684705434,34.752723311546845,14.097667544737833,8.237459603169748,0.37,5.7143,-32.72727272727274,23.33333333333334,3.6,-0.543199001688326,0.11,1.32,0
2015-01-07,42.9862,43.7605,42.754,43.5682,7900457.224657,0.0,1.0,2.0724587429364005,-2.074787655114607,1.4537377953584536,43.43302151146795,43.88381577789847,43.17881579562897,43.76402983376911,-0.16534499223499816,43.689757582905344,18.434301577734715,7.202715799908168,0.37,5.7143,-32.72727272727274,23.33333333333334,3.6,-0.543199001688326,0.11,1.34,0
2015-01-08,43.9301,44.5885,43.9113,44.5727,6529630.3852982,0.0,1.0,2.305580675814012,0.9475860788190404,1.8024183189318985,43.81291434097864,43.949423799051,43.896705750093105,43.90040567826243,-0.07151042049442738,50.70779674553257,16.291339289338303,19.5511924331808,0.37,5.7143,-32.72727272727274,23.33333333333334,3.6,-0.543199001688326,0.11,1.41,0
2015-01-09,44.5152,44.543,43.9023,44.0798,5105335.904035,0.0,1.0,-1.1058338399962286,1.0066337461761332,1.9024481735907615,43.90187622731909,43.96184058009376,44.017045090955705,43.9287250822285,-0.040532299876935456,46.881144053290015,15.023051505624023,18.029123677527412,0.37,5.7143,-32.72727272727274,23.33333333333334,3.6,-0.543199001688326,0.11,1.39,0
