Date,Open,High,Low,Close,Volume,Quarter_Sin,Quarter_Cos,Pct_Price,Pct_PriceN,GARCH_Sig,EMA_SHORT,EMA_LONG,DEMA_SHORT,DEMA_LONG,MACD_HIST,RSI,PLUS_DI,MINUS_DI,EPS,Pct_Surprise,Pct_EPS,Pct_EPS_YTY,PCT_REALGDP,INFLATION,FFR,T10Y2Y,Label
2014-12-26,297.677,298.705,296.972,297.206,189836.1695602,-1.0,0.0,-0.013456867375827297,1.331051271385797,1.3946054505178238,295.4359186296968,290.4653779605337,298.13781011277524,294.95285200149834,0.5053073747269377,55.82968492069188,13.606043527778244,29.466287966399644,5.21,11.8026,6.543967280163598,34.27835051546393,2.7,-0.803351756605549,0.12,1.52,0
2014-12-29,296.336,299.595,294.721,297.069,254513.57157737,-1.0,0.0,-0.046095973836324244,0.9240731240806044,1.328269163003493,295.9802790864646,291.0942943452448,298.144447046362,295.72340949228476,0.5033933186146311,54.70862684109414,14.01803556865784,26.857868773056857,5.21,11.8026,6.543967280163598,34.27835051546393,2.7,-0.803351756605549,0.12,1.5,0
2014-12-30,296.717,297.637,294.662,295.945,309951.92855164,-1.0,0.0,-0.3783632758719402,0.2591638999932089,1.2737022761821373,295.9685193909764,291.55626631236436,297.40345823391584,296.1624879870801,0.3767996145015591,55.34454994724859,13.228057265091804,25.344309080129776,5.21,11.8026,6.543967280163598,34.27835051546393,2.7,-0.803351756605549,0.12,1.51,0
2014-12-31,296.149,296.639,291.716,292.225,373463.59459692,-1.0,0.0,-1.2569903191471332,-1.8249192862926034,1.2389992018959635,294.7206795939843,291.6199552349963,294.8454122912825,295.84511244212047,0.012165915812722972,51.25170687300866,11.9920268493904,22.97613541258403,5.21,11.8026,6.543967280163598,34.27835051546393,2.7,-0.803351756605549,0.12,1.5,0
2015-01-02,292.557,294.104,288.045,291.559,449215.99918682,0.0,1.0,-0.22790657883480225,-1.9132301191605472,1.2796722107022802,293.66678639598956,291.6141499745205,293.0473460621919,295.43165887863086,-0.2876805221451777,49.87958584562378,10.639651337182922,20.385050245132017,5.21,11.8026,6.543967280163598,34.27835051546393,3.6,-0.543199001688326,0.11,1.46,0
2015-01-05,288.731,289.533,283.298,284.003,570055.10705479,0.0,1.0,-2.591585236607352,-4.442373303365354,1.2418103539985206,290.44552426399304,290.88927854837567,287.88505595346356,293.68737912367783,-0.9702491360661818,41.19028208054781,9.094165824152,17.42397578528035,5.21,11.8026,6.543967280163598,34.27835051546393,3.6,-0.543199001688326,0.11,1.36,0
2015-01-06,285.021,287.41,276.71,279.598,766392.22139084,0.0,1.0,-1.5510399538032904,-5.881125260461372,1.4641795150332206,286.82968284266207,289.8139186866256,282.71214302142175,291.37258885602984,-1.6536183679555583,35.49091488683459,7.52860810944579,14.424443971262273,5.21,11.8026,6.543967280163598,34.27835051546393,3.6,-0.543199001688326,0.11,1.32,0
2015-01-07,282.094,286.039,281.36,285.51,475214.66989421,0.0,1.0,2.1144643380853756,-3.5259930054570954,1.4731347557018426,286.3897885617747,289.4040216688517,283.35149916035624,290.44338785366017,-1.6394902989671998,41.406823992711644,6.754926846708313,20.36113714783414,5.21,11.8026,6.543967280163598,34.27835051546393,3.6,-0.543199001688326,0.11,1.34,0
2015-01-08,288.359,289.847,287.37,288.848,588271.64726436,0.0,1.0,1.169135932191523,-1.155616391479175,1.5185965971445599,287.2091923745165,289.3510672241992,285.7299353153987,290.24353498910216,-1.3494549879192705,44.635320776094055,6.275012431301471,28.759830881859333,5.21,11.8026,6.543967280163598,34.27835051546393,3.6,-0.543199001688326,0.11,1.41,0
2015-01-09,289.327,289.749,283.533,285.422,663884.08180329,0.0,1.0,-1.1860909544120002,-2.1048912912995266,1.463068932951866,286.61346158301103,288.976870345704,285.2301363492622,289.44578210007296,-1.330277490204251,45.40307710038035,5.640226927945089,25.850462347110618,5.21,11.8026,6.543967280163598,34.27835051546393,3.6,-0.543199001688326,0.11,1.39,0
