Date,Open,High,Low,Close,Volume,Quarter_Sin,Quarter_Cos,Pct_Price,Pct_PriceN,GARCH_Sig,EMA_SHORT,EMA_LONG,DEMA_SHORT,DEMA_LONG,MACD_HIST,RSI,PLUS_DI,MINUS_DI,EPS,Pct_Surprise,Pct_EPS,Pct_EPS_YTY,PCT_REALGDP,INFLATION,FFR,T10Y2Y,Label
2014-12-26,46.0964,46.1965,45.7031,46.0654,5479158.0457376,-1.0,0.0,0.4985066616634226,2.5206530641313174,1.4538213975588188,45.5715087045495,44.60381511959138,46.108226499615704,45.16068576681835,0.23436762068551625,56.62287242462364,23.998242598854116,21.14381516465607,0.74,2.7778,2.77777777777779,-2.631578947368418,2.7,-0.803351756605549,0.12,1.52,0
2014-12-29,45.8937,46.632,45.8682,46.4528,5167269.1340642,-1.0,0.0,0.8409782613415073,2.304746257677892,1.4529205705093133,45.86527246969967,44.779908917725535,46.418926843177246,45.44306722543322,0.25684583639224895,55.99709272844057,26.570513286189456,19.496668983793132,0.74,2.7778,2.77777777777779,-2.631578947368418,2.7,-0.803351756605549,0.12,1.5,0
2014-12-30,46.4351,46.4444,45.8767,45.94,3727049.2715926,-1.0,0.0,-1.1039162332518337,2.1731249541288467,1.4524882770374121,45.890181646466445,44.89039378270406,46.27589067996268,45.59035665322968,0.22202615857747,55.17040392349518,24.950172872610022,18.397686511083876,0.74,2.7778,2.77777777777779,-2.631578947368418,2.7,-0.803351756605549,0.12,1.51,0
2014-12-31,46.0823,46.3531,45.4637,45.5402,4092758.0601303,-1.0,0.0,-0.8702655637788381,-0.8702655637788381,1.452616484543167,45.7735210976443,44.952280089113195,45.95288675409369,45.64157220157797,0.15982392968064052,53.96305707584049,22.598627674632898,16.663710895366947,0.74,2.7778,2.77777777777779,-2.631578947368418,2.7,-0.803351756605549,0.12,1.5,0
2015-01-02,45.8767,45.8937,44.8148,45.0864,5260604.0026823,0.0,1.0,-0.996482228887885,-1.6373271316341254,1.452383627120549,45.54448073176287,44.96505341395956,45.51136425880817,45.60025547628869,0.07990916696587591,49.02327445153103,20.06331138539171,14.794226682409489,0.74,2.7778,2.77777777777779,-2.631578947368418,3.6,-0.543199001688326,0.11,1.46,0
2015-01-05,44.8555,44.995,44.4357,44.6497,5793874.0014216,0.0,1.0,-0.9685847617019627,-3.073239351009638,1.45210415861518,45.24622048784192,44.93501975548722,45.02530267659149,45.48255307326241,-0.006009051986967995,48.51458973596378,18.667276271093183,13.764822336296726,0.74,2.7778,2.77777777777779,-2.631578947368418,3.6,-0.543199001688326,0.11,1.36,0
2015-01-06,44.6424,44.6997,43.5654,43.7699,6356829.0226803,0.0,1.0,-1.9704499694286892,-5.775539902869154,1.4519515243165504,44.75411365856128,44.82405596925034,44.27876389820723,45.21904745016595,-0.119450056985559,44.37605099526808,16.460539135769082,12.137624872160956,0.74,2.7778,2.77777777777779,-2.631578947368418,3.6,-0.543199001688326,0.11,1.32,0
2015-01-07,44.1086,44.3037,43.6068,43.704,6555706.160761,0.0,1.0,-0.15056008809707366,-4.867218110579008,1.4540429058323658,44.40407577237419,44.71738397217888,43.85381734134676,44.978244457561686,-0.19198159871492282,48.759883121347535,15.237366417505898,11.677127256507156,0.74,2.7778,2.77777777777779,-2.631578947368418,3.6,-0.543199001688326,0.11,1.34,0
2015-01-08,44.2142,44.4933,43.9766,44.2219,7182410.7063394,0.0,1.0,1.185017389712617,-2.8948050294025918,1.4530391766562358,44.34335051491613,44.67019502244756,43.9360280559258,44.863516888037,-0.19737534111088567,54.5678881779564,13.94059788705392,14.670636820447797,0.74,2.7778,2.77777777777779,-2.631578947368418,3.6,-0.543199001688326,0.11,1.41,0
2015-01-09,44.4357,45.3666,44.2879,44.8969,10220673.927624,0.0,1.0,1.526393031507034,-0.420304127186899,1.4533881070754173,44.52786700994409,44.691785972690646,44.379329700635836,44.886230901301026,-0.1499300493577844,60.821272298889276,21.425180218490976,12.909556557904192,0.74,2.7778,2.77777777777779,-2.631578947368418,3.6,-0.543199001688326,0.11,1.39,0
2015-01-12,45.1855,45.5052,44.7385,45.1337,6667029.7670376,0.0,1.0,0.5274306243860938,1.08399384542337,1.4551587851971997,44.72981133996273,44.733873022910586,44.76541602043632,44.94787814661421,-0.09947661463025348,58.98900365308658,19.676621616352666,16.65244442143805,0.74,2.7778,2.77777777777779,-2.631578947368418,3.6,-0.543199001688326,0.11,1.36,1
2015-01-13,45.6041,46.3227,45.3251,45.7543,9493342.0972008,0.0,1.0,1.3750257568070134,4.53370923854064,1.4495515212426564,45.07130755997515,44.83105654453815,45.32270816029916,45.11260817602827,-0.025062639882524718,58.24412347776833,25.69955990936786,14.608853653703548,0.74,2.7778,2.77777777777779,-2.631578947368418,3.6,-0.543199001688326,0.11,1.37,0
2015-01-14,45.1337,45.2109,44.0416,44.8234,9273336.3575021,0.0,1.0,-2.034562871686385,2.5613216181585186,1.4486601751947639,44.9886717066501,44.83032734982023,45.10118153798273,45.08440479261412,-0.03848754894963011,55.837820715869505,21.499063494358506,12.221091465705543,0.74,2.7778,2.77777777777779,-2.631578947368418,3.6,-0.543199001688326,0.11,1.35,0
2015-01-15,44.995,45.2025,44.0161,44.0643,5564553.6500988,0.0,1.0,-1.6935350731983712,-0.35638450631925167,1.457056209102771,44.6805478044334,44.757372364123064,44.55013842384402,44.92124506340105,-0.09521281719984065,55.3092307554392,19.107928606536298,10.86185653072417,0.74,2.7778,2.77777777777779,-2.631578947368418,3.6,-0.543199001688326,0.11,1.33,0
2015-01-16,44.2793,45.8192,44.0482,45.7183,13015351.147521,0.0,1.0,3.7536055264692614,1.8295249783392586,1.4587727596272784,45.026465202955606,44.84888928182563,45.17013721491082,45.079956078141365,-0.021888865594550833,57.84636198368071,21.544401472307385,9.177735864484905,0.74,2.7778,2.77777777777779,-2.631578947368418,3.6,-0.543199001688326,0.11,1.34,0
2015-01-20,45.6531,45.7543,45.0525,45.6448,9721804.5795794,0.0,1.0,-0.16076713263617481,1.132413252181852,1.5095210711997415,45.2325768019704,44.92469030260414,45.4657658759504,45.202332613308464,0.018908529746213154,53.28728669572281,20.174372725676392,17.694197839651206,0.74,2.7778,2.77777777777779,-2.631578947368418,3.6,-0.543199001688326,0.11,1.29,0
2015-01-21,45.3731,46.2633,45.2685,46.2398,7446148.6748625,0.0,1.0,1.3035438867078142,1.0611024537584557,1.4824395401479342,45.56831786798027,45.04993884521327,45.94760462797351,45.4144591410683,0.079799254784223,53.80555377998557,22.982279326740922,16.091069593837876,0.74,2.7778,2.77777777777779,-2.631578947368418,3.6,-0.543199001688326,0.11,1.34,1
2015-01-22,46.369,46.7905,45.8682,46.685,9249517.5043256,0.0,1.0,0.9628069325559263,4.153187843849415,1.4734479104650666,45.94054524532018,45.20565895519296,46.441554670208944,45.67635265571009,0.14035033249707246,57.861388308119324,21.029848495732306,20.24795495053957,0.74,2.7778,2.77777777777779,-2.631578947368418,3.6,-0.543199001688326,0.11,1.37,1
